algo,data_name,iter,opt,eta,cost,time,rel_err,abs_err,kkt_err
HOT,FashionMNIST,0,0.03089022733273732,,0.1230573644387391,0.0,2.9836988932847213,0.09216713710600179,1.0
HOT,FashionMNIST,1,0.03089022733273732,,0.037780330839504,0.3962752500000004,0.223051239880795,0.006890103506766682,0.015248585940007624
HOT,FashionMNIST,2,0.03089022733273732,,0.03250171877567696,0.7809864170000012,0.052168325780878544,0.0016114914429396394,0.0013857278242749268
HOT,FashionMNIST,3,0.03089022733273732,,0.030957142924433988,1.1580709590000016,0.002166238240200688,6.691559169666808e-05,0.00029335645878821444
HOT,FashionMNIST,4,0.03089022733273732,,0.03065675052386622,1.5356135840000018,0.0075582742190977905,0.0002334768088710984,0.0001095870138708514
HOT,FashionMNIST,5,0.03089022733273732,,0.030775532890489017,1.9145220840000015,0.003712968538977045,0.00011469444224830247,7.416585874559076e-05
HOT,FashionMNIST,6,0.03089022733273732,,0.030711187505509968,2.2926413340000007,0.005796002253360107,0.00017903982722735148,2.8973469902081878e-05
HOT,FashionMNIST,7,0.03089022733273732,,0.030811458467724755,2.672214125,0.002549960677339725,7.876886501256494e-05,1.6306538725362154e-05
HOT,FashionMNIST,8,0.03089022733273732,,0.030926317354540003,3.0556622499999992,0.0011683313759376468,3.60900218026837e-05,9.989593825956434e-06
HOT,FashionMNIST,9,0.03089022733273732,,0.03096074022197369,3.4379846670000003,0.002282692467000431,7.051288923637031e-05,7.902426695378773e-06
HOT,FashionMNIST,10,0.03089022733273732,,0.031016453450224687,3.815264292,0.004086279978703598,0.00012622611748736717,6.57756884170765e-06
HOT,FashionMNIST,11,0.03089022733273732,,0.031052914806941164,4.192534083,0.005266632467655201,0.0001626874742038445,5.4961183296427986e-06
HOT,FashionMNIST,12,0.03089022733273732,,0.03107739948685494,4.571345417,0.006059267615659681,0.00018717215411762078,4.579951693591502e-06
HOT,FashionMNIST,13,0.03089022733273732,,0.031095123736932864,4.949426375,0.006633049410367932,0.00020489640419554464,5.879381272820253e-06
HOT,FashionMNIST,14,0.03089022733273732,,0.031092956004126683,5.349082459,0.006562874050930425,0.00020272867138936349,4.958655785872393e-06
HOT,FashionMNIST,15,0.03089022733273732,,0.03108629261763199,5.743933918,0.006347162252408548,0.0001960652848946691,3.966054806896208e-06
HOT,FashionMNIST,16,0.03089022733273732,,0.0310792747218419,6.131569335,0.0061199740315354715,0.00018904738910457963,2.9150437046960563e-06
HOT,FashionMNIST,17,0.03089022733273732,,0.031079160202643334,6.520018127,0.006116266736107325,0.00018893286990601457,2.0230248390031136e-06
HOT,FashionMNIST,18,0.03089022733273732,,0.03107717501044727,6.903507210000001,0.006052000708710362,0.00018694767770995047,1.637414776802796e-06
HOT,FashionMNIST,19,0.03089022733273732,,0.031075910687151816,7.2936049600000015,0.0060110711525165885,0.00018568335441449674,1.737297097326784e-06
HOT,FashionMNIST,20,0.03089022733273732,,0.03107736190146477,7.692872169000001,0.006058050875175164,0.00018713456872744907,1.9284646153913893e-06
HOT,FashionMNIST,21,0.03089022733273732,,0.031077162560416694,8.084368502000002,0.006051597667630676,0.00018693522767937454,1.9531307314335426e-06
HOT,FashionMNIST,22,0.03089022733273732,,0.03107723037599553,8.474114752000002,0.0060537930408827425,0.00018700304325821107,1.748747258087823e-06
HOT,FashionMNIST,23,0.03089022733273732,,0.03108203463411023,8.861492711,0.006209319837851596,0.00019180730137291144,1.53582158616275e-06
HOT,FashionMNIST,24,0.03089022733273732,,0.03107937830858901,9.249705711,0.006123327414014491,0.00018915097585169016,1.4279803321935207e-06
HOT,FashionMNIST,25,0.03089022733273732,,0.031075853088609277,9.639597377999998,0.006009206532294819,0.00018562575587195707,2.6290645298428612e-06
HOT,FashionMNIST,26,0.03089022733273732,,0.03107411849904678,10.020227586999997,0.005953053188267548,0.00018389116630946126,2.60927580000447e-06
HOT,FashionMNIST,27,0.03089022733273732,,0.031072809177620873,10.402922961999998,0.0059106669211868735,0.0001825818448835531,2.580576014119552e-06
HOT,FashionMNIST,28,0.03089022733273732,,0.031073207258684028,10.786721919999998,0.00592355387921625,0.00018297992594670798,2.5365071783228265e-06
HOT,FashionMNIST,29,0.03089022733273732,,0.031073468260427235,11.174044210999998,0.005932003209821566,0.00018324092768991565,2.5095410352231277e-06
HOT,FashionMNIST,30,0.03089022733273732,,0.031073182340479188,11.555801877999997,0.005922747209696748,0.00018295500774186818,2.4926939730772082e-06
HOT,FashionMNIST,31,0.03089022733273732,,0.03107157358632141,11.943643585999997,0.005870667497221693,0.00018134625358409012,2.4801432915755443e-06
HOT,FashionMNIST,32,0.03089022733273732,,0.031068711955441978,12.333161793999995,0.005778028785029403,0.00017848462270465826,2.4521735848869467e-06
HOT,FashionMNIST,33,0.03089022733273732,,0.031067443453323733,12.715424627999994,0.005736963949067492,0.00017721612058641326,2.4267876962644624e-06
HOT,FashionMNIST,34,0.03089022733273732,,0.031067635615268114,13.096294293999993,0.005743184749656337,0.00017740828253079433,2.4255659346297076e-06
HOT,FashionMNIST,35,0.03089022733273732,,0.031069663463438306,13.47753621099999,0.005808831666020818,0.00017943613070098632,2.3978405766537717e-06
HOT,FashionMNIST,36,0.03089022733273732,,0.031071135459738622,13.860177585999992,0.005856484157679756,0.0001809081270013023,2.380848989937786e-06
HOT,FashionMNIST,37,0.03089022733273732,,0.03107043552378703,14.23285925299999,0.005833825342513039,0.00018020819104971192,2.3776634365635603e-06
HOT,FashionMNIST,38,0.03089022733273732,,0.031069751760382024,14.60595687799999,0.005811690076312439,0.00017952442764470472,2.370906352830311e-06
HOT,FashionMNIST,39,0.03089022733273732,,0.031069545275179845,14.97970462799999,0.0058050055932247786,0.00017931794244252508,2.3699165784104313e-06
HOT,FashionMNIST,40,0.03089022733273732,,0.03106892383879835,15.357912127999988,0.005784888020932341,0.0001786965060610289,2.3642726588868482e-06
HOT,FashionMNIST,41,0.03089022733273732,,0.031068126414376222,15.742077293999987,0.0057590732409523605,0.0001778990816389027,2.354299574580509e-06
HOT,FashionMNIST,42,0.03089022733273732,,0.031067989974766546,16.121143584999988,0.005754656322675695,0.00017776264202922637,2.3493991416738165e-06
