algo,m,n,iter,opt,eta,rho,row_resid,col_resid,cost,time,rel_err,abs_err,rel_conv,grad_norm,cg_iter,cg_time,kkt_err,Delta_p,Delta_d,Delta_c,newton_iter
our,1000,1000,10,6.946465053373141e-05,0.0001,0.0,4.058174563079368e-18,7.007333027782568e-08,7.407979945642286e-05,2.734662415000001,0.06643881293911316,4.6151489226914485e-06,0.007462612884825196,,[377],[0.16264320899999962],6.760952074347674e-08,6.760952074347674e-08,3.757302052053773e-21,1.8797247504204613e-08,1
our,1000,1000,11,6.946465053373141e-05,0.0001,0.0,4.386463715533003e-18,5.0324133187186665e-08,7.362046127537031e-05,2.9236664990000008,0.059826267169095865,4.155810741638893e-06,0.006200586184399151,,[379],[0.14255387500000083],4.855471422760751e-08,4.855471422760751e-08,3.0556163975307338e-21,1.681048164759196e-08,1
our,1000,1000,12,6.946465053373141e-05,0.0001,0.0,4.194251343757705e-18,4.218116972585027e-08,7.324113065729156e-05,3.1625367490000014,0.05436549517695074,3.776480123560144e-06,0.005152516182422429,,[393],[0.1640783749999999],4.0698060992063885e-08,4.0698060992063885e-08,4.1427340737118904e-21,1.5365091351659146e-08,1
our,1000,1000,13,6.946465053373141e-05,0.0001,0.0,4.355610610802622e-18,3.640704775323489e-08,7.292291053263916e-05,3.3545944160000007,0.04978445831564999,3.4582599989077452e-06,0.0043448281286290885,,[414],[0.1517191250000005],3.5126959722363856e-08,3.5126959722363856e-08,3.8434834399840306e-21,1.4144884785467234e-08,1
our,1000,1000,14,6.946465053373141e-05,0.0001,0.0,4.341965080884878e-18,3.177195122286089e-08,7.265137656286988e-05,3.5629481660000013,0.04587550652962721,3.1867260291384676e-06,0.003723575592169257,,[424],[0.15392129099999963],3.0654835252528225e-08,3.0654835252528225e-08,3.76661556719947e-21,1.3097873424580319e-08,1
our,1000,1000,15,6.946465053373141e-05,0.0001,0.0,4.165241089715957e-18,2.7973776201750305e-08,7.241683859827905e-05,3.7857696660000015,0.04249914225241922,2.95218806454764e-06,0.0032282659419105007,,[431],[0.16698354200000054],2.69902057585538e-08,2.69902057585538e-08,3.597335444652308e-21,1.2190550424449955e-08,1
our,1000,1000,16,6.946465053373141e-05,0.0001,0.0,4.251515637176602e-18,2.481228885538928e-08,7.221222259117388e-05,3.9964641240000014,0.03955352882842574,2.747572057442465e-06,0.0028255307890510104,,[444],[0.15437354200000009],2.3939877716821297e-08,2.3939877716821297e-08,3.7676376884512084e-21,1.139620950368091e-08,1
our,1000,1000,17,6.946465053373141e-05,0.0001,0.0,4.389644851069347e-18,2.2142039076962052e-08,7.203218899170403e-05,4.200053749,0.03696179910565942,2.567538457972618e-06,0.0024931181039683386,,[455],[0.159164541],2.136351511111867e-08,2.136351511111867e-08,3.362517705880368e-21,1.0694891257503665e-08,1
our,1000,1000,18,6.946465053373141e-05,0.0001,0.0,4.120845931218037e-18,1.9868894930100102e-08,7.18724270513692e-05,4.4143658740000005,0.03466189636221643,2.4077765176377805e-06,0.0022179242720672724,,[468],[0.16232208400000037],1.9170295725928283e-08,1.9170295725928283e-08,4.051375021141532e-21,1.0071168538687848e-08,1
our,1000,1000,19,6.946465053373141e-05,0.0001,0.0,4.24389491599991e-18,1.7917372574183558e-08,7.172974701343388e-05,4.6578563740000005,0.03260790146209043,2.2650964797024615e-06,0.0019851846360126628,,[479],[0.186613833],1.7287389766120485e-08,1.7287389766120485e-08,3.947563692239306e-21,9.514090993407318e-09,1
our,1000,1000,20,6.946465053373141e-05,0.0001,0.0,4.3772114002483435e-18,1.6230613725793178e-08,7.160152012235455e-05,4.899037332000001,0.030761971336564792,2.136869588623136e-06,0.0017876389701376014,,[489],[0.17957470799999964],1.5659938110870984e-08,1.5659938110870984e-08,3.972832483358217e-21,9.01297798944411e-09,1
our,1000,1000,21,6.946465053373141e-05,0.0001,0.0,4.1117978186197506e-18,1.47704649299809e-08,7.148575294490412e-05,5.130795999000001,0.02909540889709478,2.0211024111727087e-06,0.0016168256938204834,,[492],[0.1853830830000005],1.4251128797718185e-08,1.4251128797718185e-08,2.9092429262191792e-21,8.559567134384966e-09,1
our,1000,1000,22,6.946465053373141e-05,0.0001,0.0,4.362193444950341e-18,1.3495758950285714e-08,7.138067647203457e-05,5.351953874000001,0.02758274782326515,1.9160259383031546e-06,0.001469893909497452,,[501],[0.16937354199999977],1.3021242048589218e-08,1.3021242048589218e-08,4.238500410664322e-21,8.147912801697687e-09,1
our,1000,1000,23,6.946465053373141e-05,0.0001,0.0,4.463913617945094e-18,1.2379980374981406e-08,7.128488363487475e-05,5.616282499000001,0.026203732217143234,1.8202331011433337e-06,0.0013419995703928427,,[470],[0.2062095829999997],1.19446947454559e-08,1.19446947454559e-08,3.59394534524454e-21,7.772121524331333e-09,1
our,1000,1000,24,6.946465053373141e-05,0.0001,0.0,4.440781534890869e-18,1.1397677358114453e-08,7.11972346691405e-05,5.967522541000002,0.024941954247185896,1.7325841354090863e-06,0.0012295589368314106,,[521],[0.30256333399999935],1.0996929940615989e-08,1.0996929940615989e-08,3.851423341846959e-21,7.427406575797261e-09,1
our,1000,1000,25,6.946465053373141e-05,0.0001,0.0,4.428131816578377e-18,1.0530745403518906e-08,7.111674244263202e-05,6.240657499000002,0.023783203344532263,1.6520919089006058e-06,0.0011305527087187392,,[532],[0.22603770899999986],1.0160479700060515e-08,1.0160479700060515e-08,2.813242563268182e-21,7.110405007033038e-09,1
our,1000,1000,26,6.946465053373141e-05,0.0001,0.0,4.406932713328507e-18,9.759316188979161e-09,7.104256349314814e-05,6.4913298740000025,0.022715337186509074,1.5779129594167265e-06,0.0010430588766592824,,[542],[0.21063620800000038],9.416174280641149e-09,9.416174280641149e-09,4.118280554067788e-21,6.817547939708356e-09,1
our,1000,1000,27,6.946465053373141e-05,0.0001,0.0,4.461265301428346e-18,9.074728334250316e-09,7.0973982627008e-05,6.7350328740000025,0.02172805997985505,1.5093320932765863e-06,0.0009653489790913116,,[519],[0.1857063330000006],8.755656840104023e-09,8.755656840104023e-09,3.380481514327343e-21,6.546505618580971e-09,1
our,1000,1000,28,6.946465053373141e-05,0.0001,0.0,4.439303009922004e-18,8.460314293695266e-09,7.0910363738991e-05,7.031489416000002,0.020812214473857685,1.445713205259591e-06,0.0008963691434836599,,[563],[0.23311854099999962],8.162845871147762e-09,8.162845871147762e-09,4.119215415874904e-21,6.294671160411921e-09,1
our,1000,1000,29,6.946465053373141e-05,0.0001,0.0,4.543282677850095e-18,7.908307216803938e-09,7.085122035924576e-05,7.348281999000002,0.0199607975403409,1.386569825514346e-06,0.0008340583326147026,,[570],[0.26701166700000023],7.63024760918903e-09,7.63024760918903e-09,3.969452240025019e-21,6.0601717997697075e-09,1
our,1000,1000,30,6.946465053373141e-05,0.0001,0.0,4.548236382614745e-18,7.407935230568911e-09,7.079610493232917e-05,7.635983041000002,0.01916736625560677,1.3314543985977603e-06,0.0007779037063458771,,[573],[0.22754650000000076],7.147468925077922e-09,7.147468925077922e-09,3.2759111982837687e-21,5.841414117683063e-09,1
our,1000,1000,31,6.946465053373141e-05,0.0001,0.0,4.295864189882628e-18,6.956955136366328e-09,7.074463057629498e-05,7.927650916000004,0.018426351140167635,1.2799800425635681e-06,0.0007270789273420367,,[583],[0.2361584170000004],6.712345492054313e-09,6.712345492054313e-09,3.3629289088900232e-21,5.636797714115286e-09,1
our,1000,1000,32,6.946465053373141e-05,0.0001,0.0,4.5410930948788926e-18,6.544275681327433e-09,7.069643995988003e-05,8.211725332000004,0.017732608120593168,1.2317894261486121e-06,0.0006811911522102662,,[591],[0.22676770800000057],6.314176030645285e-09,6.314176030645285e-09,3.5861294291915136e-21,5.444746674516348e-09,1
our,1000,1000,33,6.946465053373141e-05,0.0001,0.0,4.320283077963128e-18,6.171329696637082e-09,7.065122959808935e-05,8.531722124000005,0.017081768284168356,1.1865790643579316e-06,0.0006394998364321769,,[599],[0.26246970799999936],5.954342993052412e-09,5.954342993052412e-09,2.924653005643269e-21,5.2643724066868954e-09,1
our,1000,1000,34,6.946465053373141e-05,0.0001,0.0,4.27402870836781e-18,5.8268345302202405e-09,7.060873843742626e-05,8.817792082000006,0.016470073554019977,1.1440879036948495e-06,0.0006014213893346195,,[606],[0.2256557499999996],5.621960430277923e-09,5.621960430277923e-09,3.579835885939146e-21,5.0946441835638155e-09,1
our,1000,1000,35,6.946465053373141e-05,0.0001,0.0,4.371375788072642e-18,5.5112088312654494e-09,7.056872964681285e-05,9.124608540000004,0.015894114554643967,1.1040791130814372e-06,0.0005666266173112308,,[610],[0.2548266669999997],5.3174322716182365e-09,5.3174322716182365e-09,3.7688853169951285e-21,4.934651154158005e-09,1
our,1000,1000,36,6.946465053373141e-05,0.0001,0.0,4.4559670458952194e-18,5.223540551177745e-09,7.053099537357002e-05,9.409810956000005,0.01535089907809721,1.0663448398386024e-06,0.0005347166291881667,,[615],[0.24387729200000052],5.03987853651362e-09,5.03987853651362e-09,3.4804461198598045e-21,4.78347697938788e-09,1
our,1000,1000,37,6.946465053373141e-05,0.0001,0.0,4.443105814381626e-18,4.95746374112869e-09,7.049535739757918e-05,9.694548415000005,0.014837861501185585,1.030706863847764e-06,0.0005052810583783833,,[627],[0.23945766699999993],4.783157105734665e-09,4.783157105734665e-09,3.2776445963904746e-21,4.640673161650911e-09,1
our,1000,1000,38,6.946465053373141e-05,0.0001,0.0,4.441983318247746e-18,4.7126303481278795e-09,7.04616406093704e-05,9.988979373000005,0.014352480981025869,9.969900756389886e-07,0.0004782838112107134,,[635],[0.24096816600000004],4.546932163989285e-09,4.546932163989285e-09,3.58287716635679e-21,4.50532744509558e-09,1
our,1000,1000,39,6.946465053373141e-05,0.0001,0.0,4.33515080652283e-18,4.485815734384213e-09,7.042969067225314e-05,10.293805207000005,0.013892535715746694,9.650401385217263e-07,0.0004534373148418197,,[640],[0.2627928329999989],4.376692826024473e-09,4.328092453188802e-09,3.877450413761182e-21,4.376692826024473e-09,1
our,1000,1000,40,6.946465053373141e-05,0.0001,0.0,4.328799997815825e-18,4.275533232494749e-09,7.039937748083168e-05,10.606414957000005,0.013456152732624394,9.347269471002685e-07,0.00043040358593254694,,[646],[0.265449499999999],4.254385671851281e-09,4.125203577818984e-09,4.034052108434955e-21,4.254385671851281e-09,1
our,1000,1000,41,6.946465053373141e-05,0.0001,0.0,4.307378162492098e-18,4.0791927330962895e-09,7.037057862493635e-05,10.923214791000007,0.013041569837957082,9.059280912049409e-07,0.0004090782749203848,,[616],[0.26348958300000014],4.1380598233256715e-09,3.935766497916627e-09,3.846222235065374e-21,4.1380598233256715e-09,1
our,1000,1000,42,6.946465053373141e-05,0.0001,0.0,4.360894322757618e-18,3.896705146669595e-09,7.034318445882824e-05,11.228109958000006,0.01264720859237926,8.785339250968305e-07,0.0003892843663275356,,[618],[0.2528875839999998],4.0271362662763095e-09,3.759695256389708e-09,3.3878488442902e-21,4.0271362662763095e-09,1
our,1000,1000,43,6.946465053373141e-05,0.0001,0.0,4.3468059077965546e-18,3.7304592322395845e-09,7.031710479140712e-05,11.575990416000007,0.012271770621832451,8.52454257675703e-07,0.0003707490302261181,,[628],[0.28606320799999985],3.9213106283321955e-09,3.5992946224308164e-09,3.5644712013304986e-21,3.9213106283321955e-09,1
our,1000,1000,44,6.946465053373141e-05,0.0001,0.0,4.417912251985537e-18,3.5732327504078502e-09,7.02922369140386e-05,13.199180374000006,0.011913777352198921,8.275863803071821e-07,0.00035365331724465237,,[669],[1.5569493750000003],3.820370189667892e-09,3.4475962937987846e-09,3.659645711063805e-21,3.820370189667892e-09,1
our,1000,1000,45,6.946465053373141e-05,0.0001,0.0,4.268071371827077e-18,3.4263553861731197e-09,7.02685026435456e-05,14.004536540000005,0.011572103273215811,8.038521098141857e-07,0.0003376513756707066,,[672],[0.7529835410000008],3.72399853222342e-09,3.305883203174953e-09,3.1811192876979773e-21,3.72399853222342e-09,1
our,1000,1000,46,6.946465053373141e-05,0.0001,0.0,4.170310007158197e-18,3.289078710444788e-09,7.024582440965266e-05,14.836010040000007,0.011245631697836251,7.811738759212479e-07,0.00032273683143611007,,[682],[0.7497235420000017],3.631749549072538e-09,3.173433236569225e-09,3.3677773127304004e-21,3.631749549072538e-09,1
our,1000,1000,47,6.946465053373141e-05,0.0001,0.0,4.129750547643604e-18,3.162887357698707e-09,7.0224132429901e-05,15.317752040000007,0.010933358050952666,7.594818961695858e-07,0.0003088009847412557,,[689],[0.41432041700000255],3.5432648713855217e-09,3.0516788280473652e-09,4.443207903698354e-21,3.5432648713855217e-09,1
our,1000,1000,48,6.946465053373141e-05,0.0001,0.0,4.4742796486208454e-18,3.0435461861272956e-09,7.02033742048719e-05,15.651930082000005,0.010634526560840752,7.387236711404874e-07,0.00029559959391195934,,[696],[0.2829299580000004],3.4582871231610943e-09,2.9365337452759615e-09,3.8642165684275195e-21,3.4582871231610943e-09,1
our,1000,1000,49,6.946465053373141e-05,0.0001,0.0,4.3261318656773775e-18,2.930072211919818e-09,7.018348742732801e-05,15.967661124000005,0.010348240264269854,7.188368935965938e-07,0.0002832738136753767,,[697],[0.26661775000000176],3.3767154854403793e-09,2.8270495665933204e-09,3.397204615805099e-21,3.3767154854403793e-09,1
our,1000,1000,50,6.946465053373141e-05,0.0001,0.0,4.3028767665581856e-18,2.8253314133704426e-09,7.016442463643092e-05,16.302065665,0.010073815923966972,6.997741026995043e-07,0.0002716136173316864,,[667],[0.2840915839999987],3.2983397085453443e-09,2.725991501219008e-09,3.570648840373031e-21,3.2983397085453443e-09,1
our,1000,1000,51,6.946465053373141e-05,0.0001,0.0,4.492401580145802e-18,2.7265095994804286e-09,7.014613054376777e-05,16.591533415,0.00981045761837439,6.8148001003636e-07,0.00026073174201795673,,[669],[0.25096625000000117],3.222962136395336e-09,2.630644306364489e-09,3.3550376869145685e-21,3.222962136395336e-09,1
our,1000,1000,52,6.946465053373141e-05,0.0001,0.0,4.30469979446809e-18,2.6340919014683892e-09,7.012856258941653e-05,16.921788374,0.009557552662886094,6.639120556851166e-07,0.00025044794652332103,,[712],[0.27249608400000014],3.1504312961869714e-09,2.541476055818438e-09,3.480152720818621e-21,3.1504312961869714e-09,1
our,1000,1000,53,6.946465053373141e-05,0.0001,0.0,4.508576819746244e-18,2.5468159099016402e-09,7.011167819586071e-05,17.315897040999996,0.009314488119609929,6.470276621292967e-07,0.00024076343407568982,,[687],[0.3395867089999989],3.080642612257819e-09,2.4572687270266613e-09,3.686334371838245e-21,3.080642612257819e-09,1
our,1000,1000,54,6.946465053373141e-05,0.0001,0.0,4.4694391558293504e-18,2.464857081244568e-09,7.009544146625984e-05,17.726592040999996,0.009080747224404757,6.30790932528428e-07,0.00023158381055308043,,[720],[0.3682475420000024],3.013310054692496e-09,2.3781916073260315e-09,3.2772616397667503e-21,3.013310054692496e-09,1
our,1000,1000,55,6.946465053373141e-05,0.0001,0.0,4.525491992082804e-18,2.3858840570278457e-09,7.0079812898086e-05,18.201634373999998,0.008855761306333247,6.151623643545798e-07,0.00022296126319956125,,[726],[0.4272556250000008],2.94833259450113e-09,2.301995309850426e-09,3.166621511458789e-21,2.94833259450113e-09,1
our,1000,1000,56,6.946465053373141e-05,0.0001,0.0,4.454575683734966e-18,2.3119067321598937e-09,7.006476078960117e-05,18.599592832,0.00863907399315783,6.001102558697563e-07,0.0002147852264776029,,[733],[0.34782775000000044],2.885576350885077e-09,2.2306190607071847e-09,3.582087394503128e-21,2.885576350885077e-09,1
our,1000,1000,57,6.946465053373141e-05,0.0001,0.0,4.340947353827722e-18,2.243277120761765e-09,7.005026036896477e-05,19.107971166,0.008430328674136098,5.856098352333594e-07,0.00020695739874058064,,[719],[0.46049008299999983],2.8249544205247664e-09,2.164402497043921e-09,4.204576381672271e-21,2.8249544205247664e-09,1
our,1000,1000,58,6.946465053373141e-05,0.0001,0.0,4.373605799774939e-18,2.176860704712473e-09,7.003627049593372e-05,19.512738498999997,0.00822893310209247,5.716199622023078e-07,0.00019971193479317452,,[745],[0.3603226669999984],2.7663196252020656e-09,2.100321311794289e-09,3.1621710895655837e-21,2.7663196252020656e-09,1
our,1000,1000,59,6.946465053373141e-05,0.0001,0.0,4.603822068754138e-18,2.1143298403130806e-09,7.002277258769242e-05,19.838880081999996,0.008034619762320474,5.581220539610038e-07,0.00019272739889951294,,[749],[0.2730672080000005],2.7096063177287612e-09,2.039989060466196e-09,3.945542314913251e-21,2.7096063177287612e-09,1
our,1000,1000,60,6.946465053373141e-05,0.0001,0.0,4.465855904778957e-18,2.0546817943461646e-09,7.000973925451562e-05,20.417987456999995,0.00784699435750443,5.450887207842075e-07,0.00018612992166904216,,[748],[0.5286717919999973],2.654689547070417e-09,1.982438266389206e-09,3.681206295498331e-21,2.654689547070417e-09,1
our,1000,1000,61,6.946465053373141e-05,0.0001,0.0,4.391803018302895e-18,1.9990994933335e-09,6.999715209965247e-05,20.729941123999996,0.007665792051490643,5.325015659210535e-07,0.00017979148325912537,,[758],[0.26450045800000055],2.601474997277353e-09,1.9288102638611877e-09,3.4850944170871876e-21,2.601474997277353e-09,1
our,1000,1000,62,6.946465053373141e-05,0.0001,0.0,4.3929661014127995e-18,1.9455613888962613e-09,6.998498681749291e-05,21.070691666,0.007490662945303803,5.203362837614999e-07,0.00017379681593665872,,[765],[0.2960049999999974],2.549888185239778e-09,1.87715458304561e-09,3.571834248535417e-21,2.549888185239778e-09,1
our,1000,1000,63,6.946465053373141e-05,0.0001,0.0,4.2406781484347504e-18,1.8934884278817266e-09,6.997322039785507e-05,21.380183415999998,0.007321275788707741,5.08569864123652e-07,0.00016812776815308098,,[728],[0.2681683329999984],2.4998785293367866e-09,1.8269125305567684e-09,3.654468542276076e-21,2.4998785293367866e-09,1
our,1000,1000,64,6.946465053373141e-05,0.0001,0.0,4.131985250172041e-18,1.8450270308629766e-09,6.996183812324256e-05,21.726522665999997,0.007157418711402291,4.971875895111504e-07,0.00016266615353393947,,[771],[0.29866079199999973],2.45136615679428e-09,1.7801550578634255e-09,3.0553309414010117e-21,2.45136615679428e-09,1
our,1000,1000,65,6.946465053373141e-05,0.0001,0.0,4.280818390881435e-18,1.7985294694216638e-09,6.99508185356753e-05,22.091504625,0.0069987828083551955,4.86168001943881e-07,0.00015750854841546085,,[772],[0.32125554200000295],2.404293591436705e-09,1.7352923714130525e-09,3.489608505524445e-21,2.404293591436705e-09,1
our,1000,1000,66,6.946465053373141e-05,0.0001,0.0,4.592618674064107e-18,1.7535901228583847e-09,6.994014691880305e-05,22.451793917,0.0068451562257660584,4.754963850716351e-07,0.00015255885628848314,,[748],[0.31119358300000144],2.358627243395331e-09,1.6919331123108806e-09,3.493903664870679e-21,2.358627243395331e-09,1
our,1000,1000,67,6.946465053373141e-05,0.0001,0.0,4.474580140304718e-18,1.7108476862425087e-09,6.992980626924202e-05,22.819426542,0.006696294186130382,4.6515573551060444e-07,0.00014784998340131668,,[788],[0.31522504200000157],2.3142621075696345e-09,1.6506935188228818e-09,4.123932972650828e-21,2.3142621075696345e-09,1
our,1000,1000,68,6.946465053373141e-05,0.0001,0.0,4.249221299271916e-18,1.6698002703453805e-09,6.991977984107059e-05,23.227935084,0.0065519556183208675,4.551293073391772e-07,0.00014337846343837613,,[792],[0.3631033749999979],2.2711834448639383e-09,1.6110893483694447e-09,3.6972539484052965e-21,2.2711834448639383e-09,1
our,1000,1000,69,6.946465053373141e-05,0.0001,0.0,4.39690005604519e-18,1.6308251347812674e-09,6.991006167812962e-05,23.856982416999998,0.006412054778594414,4.454111443982035e-07,0.0001389901822211584,,[785],[0.5837477500000006],2.2293495360688493e-09,1.5734845959485999e-09,4.3714820333474615e-21,2.2293495360688493e-09,1
our,1000,1000,70,6.946465053373141e-05,0.0001,0.0,4.380753927431182e-18,1.5930526055040387e-09,6.990062797714956e-05,24.311284082999997,0.006276248999574835,4.359774434181473e-07,0.00013494053293057554,,[799],[0.3929173749999997],2.1887242725767e-09,1.5370401656414177e-09,2.924791204056163e-21,2.1887242725767e-09,1
our,1000,1000,71,6.946465053373141e-05,0.0001,0.0,4.458010686842131e-18,1.5568833031792144e-09,6.989147511464141e-05,24.894457748999997,0.006144486118198091,4.268245809099943e-07,0.00013094106266320064,,[804],[0.5428532500000003],2.149280081977065e-09,1.5021425921122041e-09,4.125196608727051e-21,2.149280081977065e-09,1
our,1000,1000,72,6.946465053373141e-05,0.0001,0.0,4.140610772683713e-18,1.5219045243395487e-09,6.988258866838714e-05,25.493963498999996,0.006016558514935299,4.1793813465572664e-07,0.00012714635425409754,,[802],[0.5503785419999971],2.1109031139095168e-09,1.4683936827316231e-09,3.790503623696524e-21,2.1109031139095168e-09,1
our,1000,1000,73,6.946465053373141e-05,0.0001,0.0,4.470949798963938e-18,1.4884960632063684e-09,6.987396026651191e-05,25.866227206999994,0.005892345669856046,4.0930973278049574e-07,0.00012346998071544163,,[811],[0.32228070900000105],2.0735659175785676e-09,1.4361598779868506e-09,3.2805380425747523e-21,2.0735659175785676e-09,1
our,1000,1000,74,6.946465053373141e-05,0.0001,0.0,4.3959337081398864e-18,1.4559242510793466e-09,6.986557373027769e-05,26.234408623999993,0.005771614676900932,4.0092319654627835e-07,0.00012002377140539369,,[815],[0.32974329099999977],2.037225555362623e-09,1.404733305296165e-09,3.3851351072778705e-21,2.037225555362623e-09,1
our,1000,1000,75,6.946465053373141e-05,0.0001,0.0,4.198800758767329e-18,1.424595225035179e-09,6.98574240162203e-05,26.607610040999994,0.005654292931311188,3.927734824888795e-07,0.00011664849542153007,,[819],[0.3167935410000027],2.0018711981190457e-09,1.3745058217755716e-09,3.6647749329093005e-21,2.0018711981190457e-09,1
our,1000,1000,76,6.946465053373141e-05,0.0001,0.0,4.204008174974369e-18,1.394940878410795e-09,6.984950088371152e-05,27.056557498999993,0.005540233010935864,3.8485034998010236e-07,0.00011341861828368372,,[824],[0.37836133300000085],1.9674441899726474e-09,1.3458941351997163e-09,3.6870671961886564e-21,1.9674441899726474e-09,1
our,1000,1000,77,6.946465053373141e-05,0.0001,0.0,4.419049305165734e-18,1.3656980151767487e-09,6.984179552226664e-05,27.42645024899999,0.0054293080816996435,3.771449885352294e-07,0.00011031376527229825,,[736],[0.31851079200000143],1.9338929261889e-09,1.3176794640747372e-09,3.601265852178244e-21,1.9338929261889e-09,1
our,1000,1000,78,6.946465053373141e-05,0.0001,0.0,4.252307277879203e-18,1.3370276603047437e-09,6.98342946406582e-05,27.74489604099999,0.00532132680559999,3.696441069267806e-07,0.00010739817830223752,,[741],[0.27797158299999936],1.9012659806187483e-09,1.2900171716625402e-09,3.168602692140288e-21,1.9012659806187483e-09,1
our,1000,1000,79,6.946465053373141e-05,0.0001,0.0,4.0628282320709436e-18,1.3100824602821764e-09,6.982700205725586e-05,28.08445591599999,0.005216344151166412,3.6235152352444863e-07,0.00010442696442853685,,[738],[0.2937596659999997],1.8694585853851627e-09,1.2640193768861248e-09,3.675555990409449e-21,1.8694585853851627e-09,1
our,1000,1000,80,6.946465053373141e-05,0.0001,0.0,4.4155291540578894e-18,1.2838583809346911e-09,6.981989794297467e-05,28.42988699899999,0.005114074662633673,3.5524740924325847e-07,0.00010173878402176023,,[839],[0.2996288329999999],1.8384303594121494e-09,1.238717347860348e-09,3.26663133717921e-21,1.8384303594121494e-09,1
our,1000,1000,81,6.946465053373141e-05,0.0001,0.0,4.175124744794864e-18,1.2590562991598433e-09,6.981298368801174e-05,28.782044748999994,0.005014538353017173,3.4833315428033096e-07,9.902986350072763e-05,,[843],[0.3008863749999975],1.8081586746089591e-09,1.2147873183385655e-09,3.1540473831108087e-21,1.8081586746089591e-09,1
our,1000,1000,82,6.946465053373141e-05,0.0001,0.0,4.282305581848132e-18,1.233609014725283e-09,6.980624353195289e-05,29.159316456999992,0.0049175083383685165,3.4159299822147926e-07,9.654588162243393e-05,,[846],[0.31586370800000196],1.778631884014207e-09,1.190234771770246e-09,3.2882392952297576e-21,1.778631884014207e-09,1
