algo,data_name,iter,opt,eta,cost,time,rel_err,abs_err,kkt_err
HOT,DOTmark,0,0.013071273973813186,,0.139118905138755,0.0,9.643102226872754,0.1260476311649418,1.0
HOT,DOTmark,1,0.013071273973813186,,0.02782302461669048,6.686878041999989,1.1285625771773091,0.014751750642877296,0.016469142719167315
HOT,DOTmark,2,0.013071273973813186,,0.014192626095935,13.414961416999972,0.08578751576688816,0.0011213521221218135,0.001078759109435012
HOT,DOTmark,3,0.013071273973813186,,0.012646344935794298,20.081188958999974,0.03250861690070798,0.0004249290380188876,0.0002262047838450303
HOT,DOTmark,4,0.013071273973813186,,0.012408027995520663,26.72209675099998,0.050740729604571155,0.0006632459782925232,0.00010435628390942683
HOT,DOTmark,5,0.013071273973813186,,0.01283371293358911,33.419468833999986,0.018174283600818335,0.00023756104022407652,8.209704196561196e-05
HOT,DOTmark,6,0.013071273973813186,,0.012968881869173979,40.081239417999996,0.007833368411092733,0.00010239210463920678,6.934318349562213e-05
HOT,DOTmark,7,0.013071273973813186,,0.012835942798220288,46.73369933500004,0.018003690846382477,0.00023533117559289794,5.489905538162654e-05
HOT,DOTmark,8,0.013071273973813186,,0.013066756307520633,53.39877429400008,0.00034561790240215067,4.517666292553138e-06,5.13577031579092e-05
HOT,DOTmark,9,0.013071273973813186,,0.013089954136797149,60.053664960000106,0.0014291004091404405,1.8680162983963217e-05,4.8282461958539635e-05
HOT,DOTmark,10,0.013071273973813186,,0.013134688107616475,66.8403629600001,0.004851411876939626,6.341413380328911e-05,4.6021624081196225e-05
HOT,DOTmark,11,0.013071273973813186,,0.013137146114675995,74.12166796000014,0.005039458356911226,6.587214086280907e-05,4.362752656288852e-05
HOT,DOTmark,12,0.013071273973813186,,0.013161472838491705,81.45956012600016,0.006900541206558948,9.019886467851942e-05,4.180957299934698e-05
HOT,DOTmark,13,0.013071273973813186,,0.0130982126344877,88.84278358500018,0.0020609055191163897,2.6938660674514017e-05,3.8667183476320794e-05
HOT,DOTmark,14,0.013071273973813186,,0.013190960270436076,95.7300452520002,0.009156436997852554,0.00011968629662289024,3.720528396126293e-05
HOT,DOTmark,15,0.013071273973813186,,0.013219631917613838,102.69048016900018,0.011349922287442717,0.00014835794380065222,3.5493390333963984e-05
HOT,DOTmark,16,0.013071273973813186,,0.013226644671682388,109.39301104400016,0.0118864234794917,0.00015537069786920182,3.3948807452302273e-05
HOT,DOTmark,17,0.013071273973813186,,0.013246715394261456,116.22211991900019,0.013421906755205886,0.0001754414204482701,3.2231638314198654e-05
HOT,DOTmark,18,0.013071273973813186,,0.013241740763339768,122.8838635850002,0.013041329396667318,0.00017046678952658233,3.0876832219317365e-05
HOT,DOTmark,19,0.013071273973813186,,0.013247712036404905,129.6178776270002,0.013498153504026684,0.00017643806259171925,2.961974333403836e-05
HOT,DOTmark,20,0.013071273973813186,,0.013242743407525638,136.29417204300023,0.01311803532356306,0.00017146943371245185,2.8466212927335945e-05
HOT,DOTmark,21,0.013071273973813186,,0.013232849809143882,142.99250337700022,0.012361139063751145,0.00016157583533069585,2.7234830695135953e-05
HOT,DOTmark,22,0.013071273973813186,,0.013250862788695774,149.68580775200024,0.01373919751375221,0.0001795888148825881,2.6131902348012768e-05
HOT,DOTmark,23,0.013071273973813186,,0.013252092128063534,156.47699233600025,0.013833246446566456,0.00018081815425034786,2.5166962341468537e-05
HOT,DOTmark,24,0.013071273973813186,,0.013244630607785182,163.13114154400023,0.013262413007278118,0.00017335663397199594,2.4291895557046325e-05
HOT,DOTmark,25,0.013071273973813186,,0.013219741189742975,169.94382291900024,0.011358282002750936,0.00014846721592978902,2.3147986666331225e-05
HOT,DOTmark,26,0.013071273973813186,,0.013241741100407305,176.62584971100028,0.013041355183559838,0.0001704671265941194,2.2096847613872614e-05
HOT,DOTmark,27,0.013071273973813186,,0.013254820032805455,183.35677092000026,0.014041941080875728,0.0001835460589922691,2.111259273566242e-05
HOT,DOTmark,28,0.013071273973813186,,0.013258383446179344,190.03755608600028,0.014314555164325258,0.00018710947236615788,2.018650406210036e-05
HOT,DOTmark,29,0.013071273973813186,,0.013259945603655617,196.74280158600027,0.014434065892920117,0.0001886716298424313,1.9317326792580042e-05
HOT,DOTmark,30,0.013071273973813186,,0.01325870217160185,203.69198937800024,0.01433893881837034,0.00018742819778866382,1.8517495421478312e-05
HOT,DOTmark,31,0.013071273973813186,,0.013260712599392696,210.37599971100025,0.014492743856415906,0.00018943862557951018,1.7773022361889657e-05
HOT,DOTmark,32,0.013071273973813186,,0.013262997110448198,217.27195883600024,0.014667517261064791,0.00019172313663501188,1.7070688180010337e-05
HOT,DOTmark,33,0.013071273973813186,,0.013258822802163972,224.4039373360003,0.014348167495113274,0.00018754882835078646,1.639228407343751e-05
HOT,DOTmark,34,0.013071273973813186,,0.013263839867133963,231.49644037800027,0.014731991212682182,0.00019256589332077717,1.5740426411662146e-05
HOT,DOTmark,35,0.013071273973813186,,0.013265645555967901,238.64441746100027,0.014870132975876487,0.00019437158215471553,1.5110995258861655e-05
HOT,DOTmark,36,0.013071273973813186,,0.013269566357134036,246.0086791280002,0.015170088525273531,0.00019829238332084997,1.451078048909525e-05
HOT,DOTmark,37,0.013071273973813186,,0.013267507830967263,253.28941454500028,0.015012603786532948,0.0001962338571540774,1.3938191244503956e-05
HOT,DOTmark,38,0.013071273973813186,,0.013274011107852517,260.4870030450002,0.015510128121060906,0.00020273713403933143,1.3394231793627689e-05
