algo,m,n,iter,opt,eta,cost,time,rel_err,abs_err,kkt_err
HOT,10000,10000,74,9.69519770231933e-06,,2.4475391295935997e-05,4283.466443000001,1.5244860442692036,1.4780193593616667e-05,1.0667171228632536e-07
HOT,10000,10000,75,9.69519770231933e-06,,2.4587947075461827e-05,4332.970045125001,1.5360954805057543,1.4892749373142497e-05,1.0149731628476227e-07
HOT,10000,10000,76,9.69519770231933e-06,,2.4533929773658178e-05,4386.5716575000015,1.5305239281287744,1.4838732071338848e-05,9.658728335630193e-08
HOT,10000,10000,77,9.69519770231933e-06,,2.2238381402415784e-05,4436.387136750001,1.2937522354078261,1.2543183700096454e-05,9.528821421979116e-08
HOT,10000,10000,78,9.69519770231933e-06,,2.340414696801468e-05,4484.796481042002,1.4139937819334858,1.3708949265695351e-05,8.863884784650117e-08
HOT,10000,10000,79,9.69519770231933e-06,,2.3172181633354534e-05,4534.569211917002,1.39006798466948,1.3476983931035204e-05,8.313016476851207e-08
HOT,10000,10000,80,9.69519770231933e-06,,2.327264433686992e-05,4584.426761792001,1.4004300945098347,1.3577446634550591e-05,7.903175202330136e-08
HOT,10000,10000,81,9.69519770231933e-06,,2.3198039830254828e-05,4635.5454153750015,1.3927350986050842,1.3502842127935498e-05,7.625223457296447e-08
HOT,10000,10000,82,9.69519770231933e-06,,2.3187656574471133e-05,4688.153282709001,1.3916641296467915,1.3492458872151803e-05,7.493119592793051e-08
HOT,10000,10000,83,9.69519770231933e-06,,2.2833903437364646e-05,4739.814711834002,1.3551766697756162,1.3138705735045316e-05,7.421113344532792e-08
HOT,10000,10000,84,9.69519770231933e-06,,2.2939285612552375e-05,4788.687734917003,1.366046192855328,1.3244087910233045e-05,7.43170998805414e-08
HOT,10000,10000,85,9.69519770231933e-06,,2.2796861052981706e-05,4837.245234834002,1.3513559757041504,1.3101663350662376e-05,7.400726505912304e-08
HOT,10000,10000,86,9.69519770231933e-06,,2.2806131647914095e-05,4887.509880043001,1.352312180540507,1.3110933945594765e-05,7.362765038692927e-08
HOT,10000,10000,87,9.69519770231933e-06,,2.2746386099256915e-05,4936.409549126001,1.3461497947396595,1.3051188396937584e-05,7.340531926138973e-08
HOT,10000,10000,88,9.69519770231933e-06,,2.262534977810005e-05,4995.471799793001,1.3336656428045308,1.293015207578072e-05,7.322633526635492e-08
HOT,10000,10000,89,9.69519770231933e-06,,2.2717613020864064e-05,5048.383790627001,1.3431820287098892,1.3022415318544734e-05,7.302008801349902e-08
HOT,10000,10000,90,9.69519770231933e-06,,2.2705500604295807e-05,5098.729138335,1.3419327074541338,1.3010302901976477e-05,7.280885679587363e-08
HOT,10000,10000,91,9.69519770231933e-06,,2.2738226269527706e-05,5147.17153246,1.345308158500797,1.3043028567208376e-05,7.264585639250784e-08
HOT,10000,10000,92,9.69519770231933e-06,,2.2451183168293246e-05,5197.307543668,1.3157014284424926,1.2755985465973916e-05,7.212625115055467e-08
HOT,10000,10000,93,9.69519770231933e-06,,2.253434058322669e-05,5248.477134959,1.3242786042244317,1.2839142880907359e-05,7.198783520305311e-08
HOT,10000,10000,94,9.69519770231933e-06,,2.2201979530822606e-05,5302.566368167,1.289997606290313,1.2506781828503276e-05,7.082583133289668e-08
HOT,10000,10000,95,9.69519770231933e-06,,2.2184002052681318e-05,5355.977996459,1.2881433400140316,1.2488804350361988e-05,7.097480418763998e-08
HOT,10000,10000,96,9.69519770231933e-06,,2.206686334293244e-05,5405.549058917,1.2760612027182803,1.2371665640613112e-05,7.059336077488351e-08
HOT,10000,10000,97,9.69519770231933e-06,,2.185242728111737e-05,5454.646004042001,1.2539434421115239,1.2157229578798039e-05,7.031175600897291e-08
HOT,10000,10000,98,9.69519770231933e-06,,2.1833375778940682e-05,5503.896465250002,1.251978396863181,1.2138178076621352e-05,7.019755589753597e-08
HOT,10000,10000,99,9.69519770231933e-06,,2.1837906855583182e-05,5555.195037708003,1.2524457495445418,1.2142709153263852e-05,6.999107472916471e-08
HOT,10000,10000,100,9.69519770231933e-06,,2.1702209232246678e-05,5604.183084458002,1.2384493744830984,1.2007011529927348e-05,6.971440565266108e-08
HOT,10000,10000,101,9.69519770231933e-06,,2.1818885440575105e-05,5654.159340749002,1.2504838076025506,1.2123687738255775e-05,6.950970158058307e-08
HOT,10000,10000,102,9.69519770231933e-06,,2.1846963393127044e-05,5706.422738457002,1.2533798756781114,1.2151765690807714e-05,6.928276719796433e-08
HOT,10000,10000,103,9.69519770231933e-06,,2.1849013047663736e-05,5762.230171999003,1.2535912849344901,1.2153815345344406e-05,6.907614360962277e-08
HOT,10000,10000,104,9.69519770231933e-06,,2.1991912107021588e-05,5812.735414707002,1.268330443819684,1.2296714404702258e-05,6.891745333743401e-08
HOT,10000,10000,105,9.69519770231933e-06,,2.194971547378653e-05,5869.297517832001,1.2639781206870713,1.22545177714672e-05,6.866525123236755e-08
HOT,10000,10000,106,9.69519770231933e-06,,2.1973356963579228e-05,5919.638254873002,1.2664165949212836,1.2278159261259898e-05,6.843371496342918e-08
HOT,10000,10000,107,9.69519770231933e-06,,2.1884092399959282e-05,5970.519974748002,1.2572095043223377,1.2188894697639952e-05,6.819558443636891e-08
HOT,10000,10000,108,9.69519770231933e-06,,2.1725584468465382e-05,6021.147773039002,1.240860386299094,1.2030386766146052e-05,6.790160590640582e-08
HOT,10000,10000,109,9.69519770231933e-06,,2.1742884654059693e-05,6078.0705415810025,1.242644794015728,1.2047686951740363e-05,6.778011257744981e-08
HOT,10000,10000,110,9.69519770231933e-06,,2.1565615951998666e-05,6129.039710790003,1.2243606179211426,1.1870418249679336e-05,6.763336602090967e-08
HOT,10000,10000,111,9.69519770231933e-06,,2.155619313874396e-05,6186.685112624002,1.2233887127012568,1.1860995436424629e-05,6.746393619399731e-08
HOT,10000,10000,112,9.69519770231933e-06,,2.144703784511118e-05,6240.595094291,1.2121300156654382,1.175184014279185e-05,6.733167482463265e-08
HOT,10000,10000,113,9.69519770231933e-06,,2.1536363897639816e-05,6292.783285624,1.2213434484670476,1.1841166195320486e-05,6.710566633354487e-08
HOT,10000,10000,114,9.69519770231933e-06,,2.154171785182852e-05,6344.088983083,1.2218956759051145,1.184652014950919e-05,6.693065316597853e-08
HOT,10000,10000,115,9.69519770231933e-06,,2.1190169695369876e-05,6396.408488041001,1.1856356462231468,1.1494971993050546e-05,6.637288947542387e-08
HOT,10000,10000,116,9.69519770231933e-06,,2.1176641883420885e-05,6458.622255041,1.1842403356411093,1.1481444181101555e-05,6.590086720936008e-08
HOT,10000,10000,117,9.69519770231933e-06,,2.1109847520782525e-05,6510.670317749,1.1773509080410531,1.1414649818463195e-05,6.570350814982742e-08
HOT,10000,10000,118,9.69519770231933e-06,,2.1189736888293626e-05,6561.5696326649995,1.1855910048357776,1.1494539185974296e-05,6.558285302047928e-08
HOT,10000,10000,119,9.69519770231933e-06,,2.129069888946681e-05,6611.8611988739995,1.1960046141579508,1.1595501187147482e-05,6.548480548527288e-08
HOT,10000,10000,120,9.69519770231933e-06,,2.1217950000014246e-05,6663.243716331999,1.1885010137481147,1.1522752297694916e-05,6.52372653977112e-08
HOT,10000,10000,121,9.69519770231933e-06,,2.1070382912743624e-05,6713.661780664999,1.1732803765005297,1.1375185210424294e-05,6.472914325879535e-08
HOT,10000,10000,122,9.69519770231933e-06,,2.1121990854986995e-05,6765.0767251649995,1.1786034182607843,1.1426793152667665e-05,6.473766830112901e-08
HOT,10000,10000,123,9.69519770231933e-06,,2.1129598270831046e-05,6821.445305707,1.179388076405737,1.1434400568511716e-05,6.455722118599952e-08
HOT,10000,10000,124,9.69519770231933e-06,,2.1171731907964446e-05,6874.043748082002,1.1837339018780035,1.1476534205645116e-05,6.444646922700323e-08
HOT,10000,10000,125,9.69519770231933e-06,,2.100709740635312e-05,6924.918152249002,1.16675286583663,1.1311899704033789e-05,6.430568896244513e-08
HOT,10000,10000,126,9.69519770231933e-06,,2.0936616574748283e-05,6975.347108458003,1.159483201641131,1.1241418872428953e-05,6.418025323183459e-08
HOT,10000,10000,127,9.69519770231933e-06,,2.0661863094350097e-05,7023.748312374004,1.1311440703687012,1.0966665392030767e-05,6.384536114682233e-08
HOT,10000,10000,128,9.69519770231933e-06,,2.0497912330952762e-05,7080.994155916003,1.1142335577178748,1.0802714628633432e-05,6.310374045634604e-08
HOT,10000,10000,129,9.69519770231933e-06,,2.0521227337739012e-05,7131.897854916004,1.1166383572384324,1.0826029635419682e-05,6.317747878334685e-08
HOT,10000,10000,130,9.69519770231933e-06,,2.0252737099985136e-05,7187.030857749003,1.0889452409144975,1.0557539397665806e-05,6.25073511415692e-08
HOT,10000,10000,131,9.69519770231933e-06,,2.0453826410202832e-05,7238.088752707003,1.1096863662006369,1.0758628707883502e-05,6.195113930167822e-08
HOT,10000,10000,132,9.69519770231933e-06,,2.0385211077872448e-05,7290.5971423320025,1.1026091167791043,1.0690013375553118e-05,6.180447093074529e-08
HOT,10000,10000,133,9.69519770231933e-06,,2.0440798189748354e-05,7340.237583082004,1.1083425854078677,1.0745600487429024e-05,6.139279686335592e-08
HOT,10000,10000,134,9.69519770231933e-06,,2.0249451440059887e-05,7397.561455665005,1.088606345305957,1.0554253737740557e-05,6.120120364193823e-08
HOT,10000,10000,135,9.69519770231933e-06,,2.0196918176669083e-05,7450.2992472070055,1.0831878623617426,1.0501720474349753e-05,6.105473090804575e-08
HOT,10000,10000,136,9.69519770231933e-06,,1.983339727313696e-05,7499.870809624004,1.045692917473186,1.0138199570817629e-05,6.093705234664751e-08
HOT,10000,10000,137,9.69519770231933e-06,,1.9760346720411524e-05,7557.226739915004,1.0381582023525278,1.0065149018092194e-05,6.079875848741218e-08
HOT,10000,10000,138,9.69519770231933e-06,,1.972646151145025e-05,7608.205250831004,1.0346631515034699,1.0031263809130919e-05,6.065520918393839e-08
HOT,10000,10000,139,9.69519770231933e-06,,1.9872931799387946e-05,7663.383359331005,1.0497706606471626,1.0177734097068616e-05,6.051661779684581e-08
HOT,10000,10000,140,9.69519770231933e-06,,1.996839863228596e-05,7714.824441039003,1.0596174771669717,1.027320092996663e-05,6.02594365118172e-08
HOT,10000,10000,141,9.69519770231933e-06,,2.0120170452518108e-05,7767.217875873004,1.0752718067528286,1.0424972750198778e-05,6.015039699929404e-08
HOT,10000,10000,142,9.69519770231933e-06,,1.9772711392777443e-05,7818.3681371650055,1.0394335422419827,1.0077513690458113e-05,5.982478807687759e-08
HOT,10000,10000,143,9.69519770231933e-06,,1.975927153086824e-05,7873.115541081006,1.0380473031654978,1.006407382854891e-05,5.943974749915026e-08
HOT,10000,10000,144,9.69519770231933e-06,,1.9588116686896832e-05,7924.0071049150065,1.0203937339215756,9.892918984577502e-06,5.924055598723564e-08
HOT,10000,10000,145,9.69519770231933e-06,,1.943627498526337e-05,7988.996832831006,1.00473219649907,9.741077282944039e-06,5.891138454309001e-08
HOT,10000,10000,146,9.69519770231933e-06,,1.9446216381747454e-05,8059.433705956006,1.0057575903888416,9.751018679428123e-06,5.8790046498945096e-08
HOT,10000,10000,147,9.69519770231933e-06,,1.9445148840434966e-05,8113.417323039006,1.0056474800697677,9.749951138115636e-06,5.863860761036436e-08
HOT,10000,10000,148,9.69519770231933e-06,,1.9282419674214982e-05,8169.8780077060055,0.9888629676527537,9.587221971895652e-06,5.84835417524529e-08
HOT,10000,10000,149,9.69519770231933e-06,,1.9303466824852108e-05,8224.722939123007,0.9910338517629448,9.608269122532778e-06,5.833230026556455e-08
HOT,10000,10000,150,9.69519770231933e-06,,1.9274328558682165e-05,8281.732396332007,0.9880284188605325,9.579130856362835e-06,5.821984276410617e-08
HOT,10000,10000,151,9.69519770231933e-06,,1.9383122679867635e-05,8333.309114999007,0.9992498631802748,9.687924977548305e-06,5.808546447759277e-08
HOT,10000,10000,152,9.69519770231933e-06,,1.9522966443214143e-05,8383.902874124007,1.0136738870774928,9.827768740894813e-06,5.778492116185918e-08
HOT,10000,10000,153,9.69519770231933e-06,,1.6781109200739486e-05,8432.838255749008,0.7308681798953962,7.085911498420156e-06,6.960281671135766e-08
HOT,10000,10000,154,9.69519770231933e-06,,1.71477836840789e-05,8483.619117666009,0.7686883971408576,7.452585981759571e-06,6.908848466497047e-08
HOT,10000,10000,155,9.69519770231933e-06,,1.7217221270465985e-05,8532.292022374008,0.7758504570099898,7.5220235681466545e-06,6.87093618825422e-08
HOT,10000,10000,156,9.69519770231933e-06,,1.7259681703525733e-05,8589.003473957007,0.7802299894716734,7.564484001206403e-06,6.841309533244121e-08
HOT,10000,10000,157,9.69519770231933e-06,,1.7287458343030392e-05,8639.681820624008,0.7830949789600274,7.592260640711062e-06,6.83049915158379e-08
HOT,10000,10000,158,9.69519770231933e-06,,1.729998945987093e-05,8693.805193249009,0.784387486573105,7.6047917575516015e-06,6.801485698012026e-08
HOT,10000,10000,159,9.69519770231933e-06,,1.7192708534688434e-05,8749.08432304001,0.7733221191121781,7.497510832369104e-06,6.758574296741111e-08
HOT,10000,10000,160,9.69519770231933e-06,,1.7186368735450063e-05,8804.709650498009,0.7726682078219673,7.4911710331307326e-06,6.745078359981305e-08
HOT,10000,10000,161,9.69519770231933e-06,,1.72516035300876e-05,8863.718303706008,0.7793967755769013,7.5564058277682685e-06,6.738381372255527e-08
HOT,10000,10000,162,9.69519770231933e-06,,1.728455415853059e-05,8912.821713040008,0.7827954301948581,7.5893564562112595e-06,6.734702796383951e-08
HOT,10000,10000,163,9.69519770231933e-06,,1.728696458105007e-05,8964.792330207008,0.7830440504492862,7.591766878730741e-06,6.729435407440358e-08
HOT,10000,10000,164,9.69519770231933e-06,,1.7211384856090046e-05,9014.289459957008,0.775248466771612,7.516187153770716e-06,6.699404521321909e-08
HOT,10000,10000,165,9.69519770231933e-06,,1.7104115017362182e-05,9063.512999040007,0.7641842428102787,7.408917315042852e-06,6.562644436703725e-08
HOT,10000,10000,166,9.69519770231933e-06,,1.6931699855245612e-05,9112.765871165007,0.7464006795029186,7.2365021529262825e-06,6.520912850589153e-08
HOT,10000,10000,167,9.69519770231933e-06,,1.6765650147605497e-05,9166.234805207007,0.7292736736657511,7.070452445286167e-06,6.48666344031888e-08
HOT,10000,10000,168,9.69519770231933e-06,,1.6719072983747525e-05,9216.193132749007,0.7244695257475678,7.023875281428195e-06,6.480043533291799e-08
HOT,10000,10000,169,9.69519770231933e-06,,1.6298428800718205e-05,9267.066687082008,0.6810826659903201,6.603231098398875e-06,6.356222917371829e-08
HOT,10000,10000,170,9.69519770231933e-06,,1.6443420851489185e-05,9318.142182249008,0.6960377040640969,6.748223149169855e-06,6.372815931228169e-08
HOT,10000,10000,171,9.69519770231933e-06,,1.6772387527704914e-05,9369.389330041009,0.7299685929759375,7.077189825385584e-06,6.317092327359632e-08
HOT,10000,10000,172,9.69519770231933e-06,,1.69430521954358e-05,9419.162528582008,0.7475716035561197,7.247854493116469e-06,6.318654266446946e-08
HOT,10000,10000,173,9.69519770231933e-06,,1.6701985386140063e-05,9476.091126207008,0.7227070451739769,7.006787683820733e-06,6.280300995170126e-08
HOT,10000,10000,174,9.69519770231933e-06,,1.637795395258052e-05,9529.502198291008,0.6892851961814569,6.6827562502611895e-06,6.263246779313048e-08
HOT,10000,10000,175,9.69519770231933e-06,,1.6190643242033168e-05,9582.237062207007,0.6699652486880145,6.495445539713838e-06,6.252973600373763e-08
HOT,10000,10000,176,9.69519770231933e-06,,1.620148713487103e-05,9632.669229916008,0.6710837295246939,6.5062894325516985e-06,6.2433997654163e-08
HOT,10000,10000,177,9.69519770231933e-06,,1.6429884292569347e-05,9686.921970708008,0.6946414912858264,6.734686590250017e-06,6.234171349544759e-08
HOT,10000,10000,178,9.69519770231933e-06,,1.647861162813334e-05,9740.487171500008,0.6996674161880423,6.78341392581401e-06,6.227781041288912e-08
HOT,10000,10000,179,9.69519770231933e-06,,1.646906856254028e-05,9797.288985708008,0.6986831076792248,6.77387086022095e-06,6.204648254086157e-08
HOT,10000,10000,180,9.69519770231933e-06,,1.639355962102601e-05,9850.123450542007,0.6908948248785342,6.69836191870668e-06,6.189716903326128e-08
HOT,10000,10000,181,9.69519770231933e-06,,1.6303089520586768e-05,9902.931580501006,0.6815633905729088,6.6078918182674376e-06,6.182328674112563e-08
HOT,10000,10000,182,9.69519770231933e-06,,1.626488651312915e-05,9954.545905334007,0.6776229853712203,6.56968881080982e-06,6.177486939956818e-08
HOT,10000,10000,183,9.69519770231933e-06,,1.627796676189975e-05,10005.609645209008,0.6789721325647292,6.582769059580419e-06,6.171151149301452e-08
