algo,m,n,iter,opt,eta,row_resid,col_resid,cost,time,rel_err,abs_err,rel_conv,grad_norm,cg_iter,cg_time,kkt_err,Delta_p,Delta_d,Delta_c,newton_iter
BISN,10000,10000,0,9.69519770231933e-06,0.0001,1.2157664054560777e-18,3.20408431532783e-17,0.1677592325284989,0.0,17302.332812735396,0.16774953733079656,1.0,,[],[],6.493473417784056e-05,3.1675194424479156e-17,0.0,6.493473417784056e-05,0
BISN,10000,10000,1,9.69519770231933e-06,0.0001,8.666531690732354e-18,6.013436112628809e-05,0.0009158990070858655,13.44491595799991,93.4693481461198,0.0009062038093835461,0.9945403958203596,,[251],[4.1852375409998785],5.944811037446522e-05,5.944811037446522e-05,5.510294729982754e-22,3.754637710035145e-08,1
BISN,10000,10000,2,9.69519770231933e-06,0.0001,1.560974897740401e-17,2.366734116481549e-05,4.7780214671998466e-05,61.815267875000245,3.92823520871248,3.808501696967913e-05,0.9478324418933243,,"[138, 211, 312, 377, 284, 394]","[1.5936965000000782, 2.4920418330002576, 3.7367660830000204, 4.5705948330000865, 3.463541042000088, 4.88063024999974]",2.3397250481821557e-05,2.3397250481821557e-05,8.374288452243038e-22,3.636853652918189e-08,6
BISN,10000,10000,3,9.69519770231933e-06,0.0001,1.2263226307068695e-17,4.343474120535459e-06,2.6711755352955293e-05,107.10042195799997,1.7551532390685733,1.7016557650635963e-05,0.440945262880753,,"[48, 147, 189, 299, 366, 378, 245]","[0.43782970899974316, 1.3822779170000103, 1.8134107500000027, 2.9231901660000403, 3.6270912079999107, 3.7897329580000587, 2.5077451659999497]",4.293906580032603e-06,4.293906580032603e-06,1.5287011685861544e-21,3.4747334701278873e-08,7
BISN,10000,10000,4,9.69519770231933e-06,0.0001,1.1846436294463763e-17,1.9696796967535834e-07,2.2386563215371926e-05,169.85996291599986,1.3090362778281983,1.2691365513052596e-05,0.16192092509206227,,"[46, 142, 119, 143, 110, 128, 138, 186, 295, 305]","[0.3579091659998994, 1.1237985410002693, 0.9476487920001091, 1.139861084000131, 0.8730514160001803, 1.0288800409998657, 1.115909499999816, 1.537409375000152, 2.511783750000177, 2.6953322079998543]",1.9472017964744287e-07,1.9472017964744287e-07,5.125494424280836e-22,4.9982281505174216e-09,10
BISN,10000,10000,5,9.69519770231933e-06,0.0001,1.208458956975844e-17,7.225603854467309e-08,1.9674980576404852e-05,190.89898595800014,1.0293532097543625,9.979782874085522e-06,0.12112545426826131,,"[578, 335]","[4.546988667000278, 2.642927874999714]",7.143145572968501e-08,7.143145572968501e-08,5.541252740209447e-22,4.146728102379776e-09,2
BISN,10000,10000,6,9.69519770231933e-06,0.0001,1.1905285528334381e-17,4.842927744628945e-08,1.7994672426998303e-05,199.88749620800036,0.8560397610760979,8.299474724678973e-06,0.08540329393878297,,[345],[2.502804666999964],4.787660460774448e-08,4.787660460774448e-08,5.651812732349734e-22,3.2112792398345407e-09,1
BISN,10000,10000,7,9.69519770231933e-06,0.0001,1.1978884160240939e-17,7.81777245196003e-09,1.6796389629534206e-05,208.7712495410001,0.7324442621233084,7.101191927214876e-06,0.06659097587496252,,[388],[2.577748459000304],7.728556367806898e-09,7.728556367806898e-09,5.7989258146125205e-22,2.7564724179632685e-09,1
BISN,10000,10000,8,9.69519770231933e-06,0.0001,1.1895289352759819e-17,5.282920995360182e-09,1.590321427191199e-05,217.29232758300031,0.6403187186278368,6.208016569592661e-06,0.053176627675490765,,[386],[2.4192652090000593],5.222632527386389e-09,5.222632527386389e-09,5.79888826302687e-22,2.4086203187774226e-09,1
BISN,10000,10000,9,9.69519770231933e-06,0.0001,1.1871544298295842e-17,1.1028014870660944e-09,1.5210058103306681e-05,225.79920225000023,0.5688239239998233,5.514860400987351e-06,0.04358591645398072,,[372],[2.1959173749996808],2.140949533531057e-09,1.090216363761614e-09,4.846785026315684e-22,2.140949533531057e-09,1
