algo,m,n,iter,opt,eta,row_resid,col_resid,cost,time,rel_err,abs_err,rel_conv,grad_norm,cg_iter,cg_time,kkt_err,Delta_p,Delta_d,Delta_c,newton_iter
SPLR,10000,10000,0,9.69519770231933e-06,1e-05,5595.881517907468,5595.881515620687,0.041610042401933584,0.0,4290.819896770072,0.04160034720423127,1.0,7913.720135771291,0,0.0,,,,,
SPLR,10000,10000,1,9.69519770231933e-06,1e-05,1023.4116412157166,1023.3602678670619,0.04165238047587223,1.9873815840001043,4295.186808641144,0.041642685278169916,0.0010174965343626358,1447.2318667689337,6,0.0014914590001353645,,,,,
SPLR,10000,10000,2,9.69519770231933e-06,1e-05,186.9203155556937,186.8489179097323,0.04187835444157309,4.40235070899962,4318.49463305475,0.04186865924387077,0.0054252353195456795,264.2264725043733,7,0.0018294999999852735,,,,,
SPLR,10000,10000,3,9.69519770231933e-06,1e-05,127.11252795330289,127.13810299542861,0.041736147272807514,6.786170542000036,4303.826838427772,0.0417264520751052,0.003395720072143181,179.7365084330408,10,0.002664125000592321,,,,,
SPLR,10000,10000,4,9.69519770231933e-06,1e-05,55.532193811233654,55.556738767521495,0.0419268180403543,8.973177083999872,4323.49335513028,0.041917122842651984,0.004568480322356331,78.47607274101863,8,0.0024088330001177383,,,,,
SPLR,10000,10000,5,9.69519770231933e-06,1e-05,28.769368954629652,28.804636215295968,0.041838557344512306,11.269810208999843,4314.3898073170285,0.04182886214680999,0.002105113146364804,40.671922625959695,12,0.0031967919994713156,,,,,
SPLR,10000,10000,6,9.69519770231933e-06,1e-05,14.053272878342993,14.103008627605789,0.04191630672408907,13.839940124999885,4322.40917752112,0.04190661152638675,0.0018583188453786099,19.852296510480716,11,0.0031003750000309083,,,,,
SPLR,10000,10000,7,9.69519770231933e-06,1e-05,6.782179136332636,6.809779361562637,0.04188565448465947,16.047767250000106,4319.247587590647,0.04187595928695715,0.0007312724289228598,9.58386296314932,15,0.0035549170006561326,,,,,
SPLR,10000,10000,8,9.69519770231933e-06,1e-05,3.1875271102617297,3.2141221292776225,0.04215409018326406,18.44684425000014,4346.935078536848,0.042144394985561745,0.00640877412343907,4.5025832974201085,13,0.002974875000290922,,,,,
SPLR,10000,10000,9,9.69519770231933e-06,1e-05,1.451520500996919,1.4652963898725628,0.04225846755962113,20.748566874999597,4357.700962798506,0.04224877236191881,0.0024760913093673175,2.050541368622959,16,0.0036490840002443292,,,,,
SPLR,10000,10000,10,9.69519770231933e-06,1e-05,0.6385858669193272,0.6489903412565318,0.042391741611902185,23.183183708999422,4371.447361414924,0.04238204641419987,0.0031537833711793983,0.901899805886954,15,0.0033221670000784798,,,,,
SPLR,10000,10000,11,9.69519770231933e-06,1e-05,0.284258115109652,0.29049667046522476,0.04218699807372422,25.57099074999951,4350.329324994791,0.0421773028760219,0.0048297977481652375,0.40140239714806314,17,0.0038144589998410083,,,,,
SPLR,10000,10000,12,9.69519770231933e-06,1e-05,0.13297303197486637,0.13679481080464356,0.04129689224283952,27.947061749999193,4258.520384299156,0.041287197045137204,0.02109905590649482,0.18778358978592646,20,0.0044502090004243655,,,,,
SPLR,10000,10000,13,9.69519770231933e-06,1e-05,0.05537866635319263,0.05856020290507228,0.03848491213636391,30.184319165999113,3968.4819350777525,0.03847521693866159,0.06809180918361192,0.07812931662956146,24,0.005402332999437931,,,,,
SPLR,10000,10000,14,9.69519770231933e-06,1e-05,0.025507059596220006,0.027438871521074187,0.03265440734132394,32.33909370799847,3367.101233615092,0.03264471214362162,0.15150105512468615,0.03602091854432291,24,0.005548791999899549,,,,,
SPLR,10000,10000,15,9.69519770231933e-06,1e-05,0.009504297277829301,0.011423878686999988,0.024383549669350187,34.544023457999174,2514.0131454789253,0.024373854471647867,0.253284574591162,0.013396519616076944,30,0.00688933299989003,,,,,
SPLR,10000,10000,16,9.69519770231933e-06,1e-05,0.003500940748557481,0.005394908051193128,0.01573774550005283,36.71692774999974,1622.2516327426695,0.01572805030235051,0.3545752889360905,0.004987372363170618,27,0.007056707999254286,,,,,
SPLR,10000,10000,17,9.69519770231933e-06,1e-05,0.0013222614412993188,0.003290300300290533,0.012172617069273332,38.910971291999886,1254.5305670931643,0.012162921871571013,0.22653361822171608,0.0018453515559257372,32,0.008685167000294314,,,,,
SPLR,10000,10000,18,9.69519770231933e-06,1e-05,0.0005433681008513033,0.002521148569017998,0.006179934972025807,41.130764291999185,636.4222745914108,0.006170239774323487,0.4923084381233451,0.0008042822049758661,43,0.011682457999995677,,,,,
SPLR,10000,10000,19,9.69519770231933e-06,1e-05,0.0003375742871526824,0.0020805150825841936,0.004105179105832632,43.30492195899933,422.4239704932033,0.004095483908130313,0.3357245465502142,0.00046475836155125,65,0.016970374999800697,,,,,
SPLR,10000,10000,20,9.69519770231933e-06,1e-05,0.00037114680839822026,0.001527033680990748,0.003798651194187739,45.52812820899908,390.80750210787426,0.0037889559964854195,0.07466858418171789,0.0005002074625335942,104,0.026889083000241953,,,,,
SPLR,10000,10000,21,9.69519770231933e-06,1e-05,0.000410399669707593,0.0007601697067557668,0.004090232328952306,47.7324801679988,420.8823024076983,0.004080537131249986,0.07675912313578849,0.0005895893218853317,190,0.05132404100004351,,,,,
SPLR,10000,10000,22,9.69519770231933e-06,1e-05,0.0003450392575770558,0.0005146766738571548,0.004232988516068966,50.208225792998746,435.606724900136,0.004223293318366647,0.034901730668494085,0.00048026124562571037,203,0.056602249999741616,,,,,
