algo,data_name,iter,opt,eta,cost,time,rel_err,abs_err,kkt_err
HOT,FashionMNIST,0,0.021836530674728367,,0.11959766374829685,0.0,4.476953529376734,0.09776113307356848,1.0
HOT,FashionMNIST,1,0.021836530674728367,,0.02890810866677784,0.41800441700000057,0.32384164395828136,0.007071577992049473,0.015333421572153325
HOT,FashionMNIST,2,0.021836530674728367,,0.023147424759993374,0.8356253749999993,0.06003215917362356,0.0013108940852650068,0.001349499784732215
HOT,FashionMNIST,3,0.021836530674728367,,0.021858236857041635,1.246044166999999,0.0009940307201999463,2.1706182313268457e-05,0.00029011015342006615
HOT,FashionMNIST,4,0.021836530674728367,,0.021568975587836648,1.6588759999999994,0.01225263714631019,0.0002675550868917187,0.00010746203750003358
HOT,FashionMNIST,5,0.021836530674728367,,0.021682318116304597,2.077830583000001,0.007062136413557743,0.00015421255842376982,7.406287523048353e-05
HOT,FashionMNIST,6,0.021836530674728367,,0.021661398603966237,2.492745667000001,0.008020141723557412,0.00017513207076213025,3.35292754425582e-05
HOT,FashionMNIST,7,0.021836530674728367,,0.02181687536593746,2.897833042000002,0.0009001113356186058,1.9655308790906406e-05,2.2301558925329995e-05
HOT,FashionMNIST,8,0.021836530674728367,,0.0219515135832688,3.309290459000003,0.005265621643528947,0.00011498290854043344,1.6441328871103795e-05
HOT,FashionMNIST,9,0.021836530674728367,,0.02206857779891491,3.7146471260000045,0.01062655637212062,0.0002320471241865421,9.718875925178316e-06
HOT,FashionMNIST,10,0.021836530674728367,,0.022100351939849584,4.130667418000005,0.01208164744899429,0.00026382126512121754,7.4708171261927425e-06
HOT,FashionMNIST,11,0.021836530674728367,,0.022068515614886236,4.532363501000006,0.010623708665696962,0.00023198494015786927,6.0365123031544615e-06
HOT,FashionMNIST,12,0.021836530674728367,,0.022022726429189572,4.938822834000007,0.00852680113131211,0.00018619575446120543,5.07535256655303e-06
HOT,FashionMNIST,13,0.021836530674728367,,0.021982379928491714,5.347749542000008,0.00667914037883957,0.00014584925376334712,4.2885086179052715e-06
HOT,FashionMNIST,14,0.021836530674728367,,0.02196854118361467,5.754492000000008,0.006045397542892657,0.000132010508886303,4.9978573130644225e-06
HOT,FashionMNIST,15,0.021836530674728367,,0.021939686316942722,6.160223584000008,0.00472399410652436,0.00010315564221435522,4.5355877801863044e-06
HOT,FashionMNIST,16,0.021836530674728367,,0.02191650268232032,6.564982001000008,0.0036623037232056664,7.997200759195244e-05,3.943408364401686e-06
HOT,FashionMNIST,17,0.021836530674728367,,0.02189953180634833,6.975880835000007,0.0028851255063551276,6.300113161996496e-05,3.3684860593112846e-06
HOT,FashionMNIST,18,0.021836530674728367,,0.02189418448142387,7.380806627000009,0.0026402457219189424,5.7653806695503323e-05,3.0433287333051314e-06
HOT,FashionMNIST,19,0.021836530674728367,,0.02189875167060381,7.788267168000008,0.002849399330061704,6.222099587544286e-05,2.813689779442025e-06
HOT,FashionMNIST,20,0.021836530674728367,,0.021914372558828957,8.196441043000007,0.0035647551005287283,7.784188410058998e-05,2.592824873592898e-06
HOT,FashionMNIST,21,0.021836530674728367,,0.02192182671054255,8.595380001000006,0.0039061166393477282,8.529603581418355e-05,2.2961170205552676e-06
HOT,FashionMNIST,22,0.021836530674728367,,0.021934629343117122,9.005274460000006,0.004492410898508065,9.809866838875539e-05,2.0512513600612522e-06
HOT,FashionMNIST,23,0.021836530674728367,,0.02193874111888169,9.408222835000007,0.004680708931094664,0.00010221044415332364,1.9272660831080073e-06
HOT,FashionMNIST,24,0.021836530674728367,,0.021940389745476824,9.819794043000009,0.0047562074898946346,0.00010385907074845699,1.8055667401369326e-06
HOT,FashionMNIST,25,0.021836530674728367,,0.021945502680588085,10.22456712600001,0.004990353434936081,0.00010897200585971781,1.6916630645650138e-06
HOT,FashionMNIST,26,0.021836530674728367,,0.021946297032273836,10.63409875100001,0.005026730627704672,0.00010976635754546965,1.6187841047309185e-06
HOT,FashionMNIST,27,0.021836530674728367,,0.021942835253572362,11.042011668000011,0.004868199093870824,0.00010630457884399508,2.795871216785258e-06
HOT,FashionMNIST,28,0.021836530674728367,,0.021943072250510773,11.45296750100001,0.004879052326096273,0.00010654157578240606,2.6956290814300225e-06
HOT,FashionMNIST,29,0.021836530674728367,,0.02194791730150087,11.86016491700001,0.005100930565926039,0.00011138662677250347,2.629108229192859e-06
HOT,FashionMNIST,30,0.021836530674728367,,0.021951540238907642,12.269401084000009,0.005266842333721866,0.00011500956417927546,2.5882896948340504e-06
HOT,FashionMNIST,31,0.021836530674728367,,0.02195519691941633,12.672496250000009,0.005434299360809081,0.00011866624468796425,2.542466899938339e-06
HOT,FashionMNIST,32,0.021836530674728367,,0.021956022432816354,13.078282750000007,0.005472103598685507,0.00011949175808798757,2.5063356667205087e-06
HOT,FashionMNIST,33,0.021836530674728367,,0.021955706999962805,13.491416125000004,0.0054576584078148745,0.00011917632523443869,2.4790249877550956e-06
HOT,FashionMNIST,34,0.021836530674728367,,0.02195474932392497,13.898040041000005,0.00541380180567869,0.00011821864919660252,2.4468873488469547e-06
HOT,FashionMNIST,35,0.021836530674728367,,0.021952408047670385,14.299182416000004,0.005306583480136976,0.00011587737294201789,2.422134453415928e-06
HOT,FashionMNIST,36,0.021836530674728367,,0.02194963281740246,14.711047207000004,0.0051794923085005376,0.00011310214267409163,2.3902592385640998e-06
HOT,FashionMNIST,37,0.021836530674728367,,0.021946731407364913,15.127055748000004,0.005046622756978646,0.00011020073263654645,2.37290671591309e-06
HOT,FashionMNIST,38,0.021836530674728367,,0.021944992401768046,15.532018165000004,0.004966985308028027,0.00010846172703967913,2.3580500469820205e-06
HOT,FashionMNIST,39,0.021836530674728367,,0.02194324490139422,15.941196998000006,0.0048869588422924245,0.00010671422666585356,2.33242669714791e-06
HOT,FashionMNIST,40,0.021836530674728367,,0.02194410805016153,16.346947831000005,0.004926486585053786,0.00010757737543316478,2.2687260610525317e-06
HOT,FashionMNIST,41,0.021836530674728367,,0.021947823044955198,16.753698122000003,0.005096614104347196,0.00011129237022683078,2.2399405131809947e-06
HOT,FashionMNIST,42,0.021836530674728367,,0.02195084238298411,17.158812580000003,0.005234884147051742,0.0001143117082557446,2.220723335658233e-06
HOT,FashionMNIST,43,0.021836530674728367,,0.021954150524552726,17.564436455000003,0.005386379895982386,0.00011761984982435955,2.197358428950914e-06
HOT,FashionMNIST,44,0.021836530674728367,,0.021956490901152394,17.970601871000003,0.005493557021988791,0.00011996022642402765,2.175661765273399e-06
HOT,FashionMNIST,45,0.021836530674728367,,0.021959368524282964,18.380154787000006,0.005625337256378318,0.00012283784955459745,2.1611169489243662e-06
HOT,FashionMNIST,46,0.021836530674728367,,0.021960914717556436,18.786602079000005,0.005696144899611734,0.00012438404282806917,2.1535779018017584e-06
HOT,FashionMNIST,47,0.021836530674728367,,0.02195972111032576,19.197643621000005,0.005641483870877126,0.00012319043559739368,2.1478897791617364e-06
HOT,FashionMNIST,48,0.021836530674728367,,0.02195663547672002,19.605694204000006,0.005500177834139718,0.00012010480199165299,2.143126886792325e-06
HOT,FashionMNIST,49,0.021836530674728367,,0.02195382365467979,20.023525120000006,0.005371410948863223,0.00011729297995142357,2.1342348590129204e-06
HOT,FashionMNIST,50,0.021836530674728367,,0.021952828233466403,20.428587870000005,0.0053258258131924155,0.00011629755873803632,2.1285524414137227e-06
HOT,FashionMNIST,51,0.021836530674728367,,0.0219530992867344,20.835754204000004,0.005338238648914115,0.00011656861200603358,2.1220191189809305e-06
