algo,data_name,iter,opt,eta,cost,time,rel_err,abs_err,kkt_err
HOT,MNIST,0,0.007714188092809155,,0.06527833215988979,0.0,7.462113105686331,0.05756414406708064,1.0
HOT,MNIST,1,0.007714188092809155,,0.019243311009006513,0.41803291699999967,1.4945348463753856,0.011529122916197359,0.01474420711992099
HOT,MNIST,2,0.007714188092809155,,0.010621756462694268,0.8209581670000006,0.3769117805923643,0.002907568369885113,0.0014701650718913994
HOT,MNIST,3,0.007714188092809155,,0.00852215042286599,1.225806876,0.10473718301087107,0.0008079623300568349,0.00030098790653012073
HOT,MNIST,4,0.007714188092809155,,0.007969114864677258,1.6193142510000005,0.03304648121112517,0.0002549267718681032,0.00011091534516068178
HOT,MNIST,5,0.007714188092809155,,0.008022550726274832,2.026677876000001,0.039973439817097514,0.000308362633465677,7.844879650721056e-05
HOT,MNIST,6,0.007714188092809155,,0.007842131625499219,2.4329941680000005,0.01658548263936262,0.0001279435326900641,4.326487466221977e-05
HOT,MNIST,7,0.007714188092809155,,0.007863722665547803,2.8389387100000008,0.019384356582909594,0.00014953457273864795,3.281114756360685e-05
HOT,MNIST,8,0.007714188092809155,,0.007776951557254012,3.2390901270000008,0.008136107609738295,6.276346444485711e-05,2.648464850707498e-05
HOT,MNIST,9,0.007714188092809155,,0.007828356204218338,3.6547168770000003,0.014799757283025843,0.00011416811140918352,2.122213309015248e-05
HOT,MNIST,10,0.007714188092809155,,0.00775761326983009,4.057742002000001,0.005629260850071065,4.342517702093495e-05,1.3674779701574984e-05
HOT,MNIST,11,0.007714188092809155,,0.007808815384245219,4.463774377000004,0.012266655971776478,9.462729143606442e-05,8.775172758182973e-06
HOT,MNIST,12,0.007714188092809155,,0.00781932884175169,4.864023543000002,0.013629528821126705,0.00010514074894253482,6.373709033903611e-06
HOT,MNIST,13,0.007714188092809155,,0.00782422989872558,5.265876835,0.01426485906131871,0.00011004180591642557,5.262946069599554e-06
HOT,MNIST,14,0.007714188092809155,,0.007842782224544577,5.663630294000001,0.01666982061991621,0.00012859413173542215,4.894148181999099e-06
HOT,MNIST,15,0.007714188092809155,,0.00785672900037112,6.065309961000004,0.018477758883638777,0.00014254090756196484,3.8419288283172684e-06
HOT,MNIST,16,0.007714188092809155,,0.007856961833762572,6.469502378000005,0.01850794137188656,0.00014277374095341723,3.2168657697950966e-06
HOT,MNIST,17,0.007714188092809155,,0.007861173987776892,6.873091670000004,0.019053968246477128,0.0001469858949677376,2.7131770908988987e-06
HOT,MNIST,18,0.007714188092809155,,0.007860856471454333,7.279980379000005,0.01901280820231707,0.00014666837864517855,2.3729684782101927e-06
HOT,MNIST,19,0.007714188092809155,,0.007857670196531375,7.676052712000008,0.018599767337274083,0.00014348210372222038,2.161797947395796e-06
HOT,MNIST,20,0.007714188092809155,,0.007855683159697134,8.081094587000006,0.018342185228783246,0.0001414950668879797,2.0295072664256426e-06
HOT,MNIST,21,0.007714188092809155,,0.007860458963238422,8.483425045000008,0.01896127870742676,0.00014627087042926729,1.7494276533150806e-06
HOT,MNIST,22,0.007714188092809155,,0.007871524848121921,8.888519587000008,0.020395763419280535,0.00015733675531276643,1.4684362375558317e-06
HOT,MNIST,23,0.007714188092809155,,0.007873369114913781,9.294464420000008,0.020634838065850203,0.00015918102210462672,2.607600478453964e-06
HOT,MNIST,24,0.007714188092809155,,0.007874268777313054,9.699434545000006,0.020751462445298713,0.0001600806845038997,2.539544690469359e-06
HOT,MNIST,25,0.007714188092809155,,0.007875666640467134,10.093212628000007,0.02093266922134073,0.00016147854765797935,2.3213881429772527e-06
HOT,MNIST,26,0.007714188092809155,,0.007877187207195912,10.493477878000007,0.021129782217612567,0.0001629991143867575,2.1167950230377087e-06
HOT,MNIST,27,0.007714188092809155,,0.00787675321552462,10.891707670000006,0.021073523326064724,0.00016256512271546446,2.106369071252442e-06
HOT,MNIST,28,0.007714188092809155,,0.007875916661678639,11.294528128000003,0.020965079788531606,0.00016172856886948438,2.0303663076708526e-06
HOT,MNIST,29,0.007714188092809155,,0.007875030398245636,11.698824253000002,0.020850192334098225,0.00016084230543648124,1.986070047465737e-06
HOT,MNIST,30,0.007714188092809155,,0.007873732335281054,12.097788295,0.020681922783373666,0.0001595442424718995,1.9890570072328347e-06
HOT,MNIST,31,0.007714188092809155,,0.007872160255803997,12.505177170000003,0.020478132124117854,0.0001579721629948426,1.7459958669866034e-06
HOT,MNIST,32,0.007714188092809155,,0.007872182021589574,12.906343004000004,0.020480953650546144,0.00015799392878041926,1.640745162996367e-06
HOT,MNIST,33,0.007714188092809155,,0.007872930987137693,13.307090171000002,0.020578043005784592,0.00015874289432853822,1.6605316915287657e-06
HOT,MNIST,34,0.007714188092809155,,0.007872850776995581,13.708432963000003,0.020567645263190486,0.00015866268418642665,1.6655036271618918e-06
HOT,MNIST,35,0.007714188092809155,,0.007872205418093308,14.110587505000005,0.020483986569040342,0.00015801732528415366,1.6262855783714085e-06
HOT,MNIST,36,0.007714188092809155,,0.007872315294222058,14.516179297000008,0.020498229951160064,0.00015812720141290294,1.6285307718360803e-06
HOT,MNIST,37,0.007714188092809155,,0.00787209218762026,14.91294817200001,0.020469308359008922,0.00015790409481110552,1.6303370357054758e-06
HOT,MNIST,38,0.007714188092809155,,0.007871617712709894,15.32206613100001,0.020407801573763585,0.00015742961990073898,1.581771657693856e-06
HOT,MNIST,39,0.007714188092809155,,0.007872117473082887,15.72080046500001,0.0204725861456434,0.000157929380273732,1.5597424127708667e-06
