algo,m,n,iter,opt,eta,rho,row_resid,col_resid,cost,time,rel_err,abs_err,rel_conv,grad_norm,cg_iter,cg_time,kkt_err,Delta_p,Delta_d,Delta_c,newton_iter
our,1000,1000,79,0.002144739808710604,0.0001,0.0,3.2291793607733708e-18,2.5503155694576697e-10,0.0021447931220908737,22.057409082999992,2.4857738012516658e-05,5.3313380269943283e-08,6.158079843586695e-07,,[578],[0.2153900840000027],9.408643178756875e-10,2.4606453369923984e-10,4.180303965512212e-21,9.408643178756875e-10,1
our,1000,1000,80,0.002144739808710604,0.0001,0.0,3.160253477626892e-18,2.471975390351043e-10,0.0021447918596180634,22.322687540999993,2.4269101197368655e-05,5.2050907459622736e-08,5.886221833319815e-07,,[581],[0.21757974999999874],9.278316305666848e-10,2.385059633510667e-10,4.6224307548953404e-21,9.278316305666848e-10,1
our,1000,1000,81,0.002144739808710604,0.0001,0.0,3.147025499514316e-18,2.405021898895954e-10,0.002144790645976264,22.598317624999996,2.3703232184007663e-05,5.083726566015162e-08,5.658552805619267e-07,,[584],[0.22630495900000014],9.143305579422761e-10,2.3204602566659576e-10,4.2521728663585354e-21,9.143305579422761e-10,1
our,1000,1000,82,0.002144739808710604,0.0001,0.0,3.2250387649021173e-18,2.3383449031267427e-10,0.002144789479135481,22.881461249999997,2.3159184473366507e-05,4.9670424877301667e-08,5.440348152576133e-07,,[589],[0.23438375000000278],9.00664599090053e-10,2.2561276537955368e-10,5.2020000410852426e-21,9.00664599090053e-10,1
our,1000,1000,83,0.002144739808710604,0.0001,0.0,3.216941478066338e-18,2.26788633916526e-10,0.0021447883472105102,23.166191667,2.2631416505309196e-05,4.853849990644685e-08,5.277557456646395e-07,,[590],[0.22750920900000082],8.865751026923662e-10,2.1881464443564745e-10,4.894854990561231e-21,8.865751026923662e-10,1
our,1000,1000,84,0.002144739808710604,0.0001,0.0,3.34474338427412e-18,2.2139687933852012e-10,0.002144787262722117,23.449511625,2.2125766174774506e-05,4.7454011513261424e-08,5.056388872104316e-07,,[590],[0.23902216700000167],8.72084025054885e-10,2.136124663524862e-10,4.654442854607989e-21,8.72084025054885e-10,1
our,1000,1000,85,0.002144739808710604,0.0001,0.0,2.997866795742155e-18,2.1586914024467444e-10,0.0021447862126605546,23.734993624999998,2.1636167595880734e-05,4.640394995081981e-08,4.895877463897734e-07,,[591],[0.22810312500000052],8.572587600788313e-10,2.0827908502968998e-10,4.8077121958413556e-21,8.572587600788313e-10,1
our,1000,1000,86,0.002144739808710604,0.0001,0.0,3.3980377577525113e-18,2.1050641732615907e-10,0.002144785195966453,23.992592207999998,2.1162126829906127e-05,4.53872558490824e-08,4.7403050977105294e-07,,[591],[0.21728545800000276],8.421639126893132e-10,2.0310491783992797e-10,4.5772600715800986e-21,8.421639126893132e-10,1
our,1000,1000,87,0.002144739808710604,0.0001,0.0,3.1272658305267306e-18,2.0577658084463071e-10,0.0021447842126702302,24.269321665999996,2.0703658059632215e-05,4.440395962642535e-08,4.584590683049614e-07,,[596],[0.21928483299999968],8.268713819182356e-10,1.985413845178598e-10,4.318315376412599e-21,8.268713819182356e-10,1
our,1000,1000,88,0.002144739808710604,0.0001,0.0,3.2767561526103927e-18,2.0107562463625999e-10,0.00214478326077025,24.532496331999997,2.025982800788688e-05,4.345205964614504e-08,4.438208630299472e-07,,[597],[0.21420670799999897],8.11519056176318e-10,1.9400571602566896e-10,4.286698983548339e-21,8.11519056176318e-10,1
our,1000,1000,89,0.002144739808710604,0.0001,0.0,3.3060458751335503e-18,1.967003868084669e-10,0.0021447823428682716,24.79849879,1.9831849763320345e-05,4.253415766776111e-08,4.2796957397657263e-07,,[596],[0.22092733399999887],7.960522048838546e-10,1.8978431351057505e-10,5.2162049332412954e-21,7.960522048838546e-10,1
our,1000,1000,90,0.002144739808710604,0.0001,0.0,3.4129235254683006e-18,1.9234478392380116e-10,0.002144781443272886,25.072488123,1.9412407096222214e-05,4.1634562282164e-08,4.1943434893913813e-07,,[599],[0.2231261670000002],7.805179718408741e-10,1.8558185556525399e-10,5.0168903732249614e-21,7.805179718408741e-10,1
our,1000,1000,91,0.002144739808710604,0.0001,0.0,3.4177971499274566e-18,1.8829279747993359e-10,0.002144780578453079,25.328176081,1.9009178786941673e-05,4.076974247525095e-08,4.0322048180040127e-07,,[599],[0.20982524999999796],7.649579185151059e-10,1.8167233877130701e-10,4.505695577251525e-21,7.649579185151059e-10,1
our,1000,1000,92,0.002144739808710604,0.0001,0.0,3.1194152655622358e-18,1.8428918166853748e-10,0.002144779739903407,25.632918456,1.8618199112592144e-05,3.993119280327681e-08,3.9097224228827183e-07,,[599],[0.2655650410000021],7.494110594319427e-10,1.7780949187682807e-10,4.713520194565972e-21,7.494110594319427e-10,1
our,1000,1000,93,0.002144739808710604,0.0001,0.0,3.138807449871792e-18,1.804136284948638e-10,0.002144778925049097,25.912882165,1.8238267567242922e-05,3.911633849338139e-08,3.7992447183975947e-07,,[601],[0.23576166699999845],7.357107135590497e-10,1.7407020488063327e-10,4.775585627106088e-21,7.357107135590497e-10,1
our,1000,1000,94,0.002144739808710604,0.0001,0.0,3.4231400622123432e-18,1.7631170733603116e-10,0.0021447781294052382,26.289540205999998,1.786729302957375e-05,3.832069463442431e-08,3.7096777185969e-07,,[602],[0.32707808299999996],7.237967161974374e-10,1.7011250909856251e-10,4.679179117233548e-21,7.237967161974374e-10,1
our,1000,1000,95,0.002144739808710604,0.0001,0.0,3.16449335393475e-18,1.7301839734636995e-10,0.002144777361188717,26.617171081,1.750910668077174e-05,3.755247811321194e-08,3.581799490958996e-07,,[608],[0.27667058300000136],7.119818090413584e-10,1.6693499335644062e-10,4.3699546309984535e-21,7.119818090413584e-10,1
our,1000,1000,96,0.002144739808710604,0.0001,0.0,3.1893749880175295e-18,1.6909517575877237e-10,0.002144776611248592,26.906037914,1.7159441829984254e-05,3.680253798802116e-08,3.4965872857550755e-07,,[609],[0.24157299999999893],7.002890039117246e-10,1.6314971398900814e-10,4.841078008789574e-21,7.002890039117246e-10,1
our,1000,1000,97,0.002144739808710604,0.0001,0.0,3.370310808527763e-18,1.6548858328647005e-10,0.002144775882929233,27.166265664,1.681985781337877e-05,3.607421862920554e-08,3.395781896332908e-07,,[611],[0.22261449999999883],6.887645014753041e-10,1.5966993091600994e-10,4.0545221725186996e-21,6.887645014753041e-10,1
our,1000,1000,98,0.002144739808710604,0.0001,0.0,3.021795708004151e-18,1.618455853783074e-10,0.0021447751744803085,27.449180706,1.6489538526327113e-05,3.5365769704680944e-08,3.303137312216651e-07,,[616],[0.23033587499999797],6.77384878017033e-10,1.5615502243850738e-10,5.249521203128275e-21,6.77384878017033e-10,1
our,1000,1000,99,0.002144739808710604,0.0001,0.0,3.0725480064552974e-18,1.582018171912435e-10,0.0021447744880600805,27.950428664,1.616949027377844e-05,3.467934947673154e-08,3.2004297518770286e-07,,[617],[0.45177470900000216],6.663701845732923e-10,1.526393707654532e-10,4.542917530771384e-21,6.663701845732923e-10,1
our,1000,1000,100,0.002144739808710604,0.0001,0.0,3.301271548317777e-18,1.544926820097459e-10,0.0021447738182380077,28.345432455,1.5857181027646572e-05,3.400952740392413e-08,3.1230419633220197e-07,,[620],[0.33899833299999926],6.556773123886009e-10,1.4906065043063307e-10,4.364272123952304e-21,6.556773123886009e-10,1
our,1000,1000,101,0.002144739808710604,0.0001,0.0,3.2053732321037096e-18,1.5077312999533863e-10,0.0021447731658596563,28.851252162999998,1.5553005039129312e-05,3.335714905249726e-08,3.0417116522003057e-07,,[621],[0.4606712919999971],6.452899485269332e-10,1.4547187952339266e-10,4.389802468728265e-21,6.452899485269332e-10,1
our,1000,1000,102,0.002144739808710604,0.0001,0.0,3.234777017042998e-18,1.480383117955404e-10,0.0021447725366080393,29.165176371,1.5259612052995146e-05,3.272789743553883e-08,2.9338842306254465e-07,,[623],[0.2597743339999994],6.350791778822738e-10,1.428332187508019e-10,4.5682061345179226e-21,6.350791778822738e-10,1
our,1000,1000,103,0.002144739808710604,0.0001,0.0,3.1862709307764676e-18,1.4364644168258406e-10,0.0021447719228304385,29.489047620999997,1.4973433935584352e-05,3.2114119834746047e-08,2.8617375051038116e-07,,[627],[0.2570808329999963],6.256419386480826e-10,1.3859576874910645e-10,5.306169386928067e-21,6.256419386480826e-10,1
our,1000,1000,104,0.002144739808710604,0.0001,0.0,3.1271850727732777e-18,1.403267212294534e-10,0.0021447713308208405,29.770697286999997,1.469740530235644e-05,3.1522110236718165e-08,2.760245001932939e-07,,[628],[0.23549841600000576],6.167287194316196e-10,1.3539277114718564e-10,5.093459724599602e-21,6.167287194316196e-10,1
our,1000,1000,105,0.002144739808710604,0.0001,0.0,3.1909007155949815e-18,1.365784908015498e-10,0.002144770746835681,30.059791704,1.4425118119856534e-05,3.0938125077008966e-08,2.7228318064364387e-07,,[625],[0.24288708400000303],6.107785114318726e-10,1.3177633017225354e-10,4.646484418890894e-21,6.107785114318726e-10,1
our,1000,1000,106,0.002144739808710604,0.0001,0.0,3.3338252956456925e-18,1.336587197016861e-10,0.0021447701847358987,30.343355870000003,1.416303514839232e-05,3.03760252949245e-08,2.6207919094092703e-07,,[625],[0.23476733400000427],6.062688308327869e-10,1.2895921952602373e-10,4.6973302540158116e-21,6.062688308327869e-10,1
our,1000,1000,107,0.002144739808710604,0.0001,0.0,3.332957438411558e-18,1.3003499180965246e-10,0.0021447696376180026,30.639975745,1.3907937586485332e-05,2.9828907398797566e-08,2.550939490024228e-07,,[626],[0.2529633750000002],6.018594772527195e-10,1.254629035222917e-10,5.0390313771468576e-21,6.018594772527195e-10,1
our,1000,1000,108,0.002144739808710604,0.0001,0.0,3.1057842167072545e-18,1.266288391062542e-10,0.002144769104567944,30.944299828000005,1.3659399252671884e-05,2.929585734027726e-08,2.4853487720588785e-07,,[627],[0.260579958000001],5.975512379678147e-10,1.22176512666558e-10,5.112337618208905e-21,5.975512379678147e-10,1
our,1000,1000,109,0.002144739808710604,0.0001,0.0,3.1940003015625676e-18,1.232010340656678e-10,0.002144768581458143,31.304155828000006,1.341549563368221e-05,2.8772747539141524e-08,2.439002874582686e-07,,[627],[0.3166421669999977],5.933844963263177e-10,1.1886923077946525e-10,4.6471003572122946e-21,5.933844963263177e-10,1
our,1000,1000,110,0.002144739808710604,0.0001,0.0,3.1793388163053423e-18,1.1984454681951776e-10,0.002144768086571002,31.881503703000007,1.3184751028296544e-05,2.8277860398325666e-08,2.307415098739484e-07,,[621],[0.5269119999999958],5.893968048748246e-10,1.1563075912135987e-10,4.684692734577736e-21,5.893968048748246e-10,1
our,1000,1000,111,0.002144739808710604,0.0001,0.0,3.2689133763571503e-18,1.1640596866765351e-10,0.002144767599346302,32.36468832800001,1.2957579089641548e-05,2.7790635698070332e-08,2.2716894348903526e-07,,[601],[0.437972834],5.855115612375194e-10,1.1231308291038493e-10,4.811963295639162e-21,5.855115612375194e-10,1
our,1000,1000,112,0.002144739808710604,0.0001,0.0,3.317657540572848e-18,1.1344297380540259e-10,0.0021447671264822354,32.71846099400001,1.2737102897350544e-05,2.731777163159088e-08,2.204733354903223e-07,,[623],[0.31086791700000305],5.820294455773916e-10,1.0945426826852452e-10,4.041099727220814e-21,5.820294455773916e-10,1
our,1000,1000,113,0.002144739808710604,0.0001,0.0,3.1497746721700505e-18,1.1069413704770468e-10,0.0021447666664871096,32.99046391000001,1.2522626939059867e-05,2.6857776505833514e-08,2.144732265231209e-07,,[628],[0.22817529099999945],5.784510103406874e-10,1.068020818367799e-10,4.346209253705865e-21,5.784510103406874e-10,1
our,1000,1000,114,0.002144739808710604,0.0001,0.0,3.302092083790307e-18,1.0710648908123281e-10,0.0021447662233431033,33.28109332600001,1.2316007933575174e-05,2.6414632499534296e-08,2.0661641810437048e-07,,[639],[0.24127962500000422],5.747813396999162e-10,1.0334057717234085e-10,4.1191176145870726e-21,5.747813396999162e-10,1
our,1000,1000,115,0.002144739808710604,0.0001,0.0,3.3163632365884334e-18,1.0379971102831622e-10,0.0021447657870508354,33.756259242000006,1.211258359922629e-05,2.5978340231595787e-08,2.0342182900402512e-07,,[642],[0.3886742500000011],5.710080205477874e-10,1.0015006691007228e-10,4.454409093648008e-21,5.710080205477874e-10,1
our,1000,1000,116,0.002144739808710604,0.0001,0.0,3.157753368696436e-18,1.0102617133335984e-10,0.0021447653674625607,34.214089826000006,1.1916947619043024e-05,2.555875195688062e-08,1.9563361055480166e-07,,[642],[0.41606466700000055],5.67128535286901e-10,9.747404610735687e-11,4.83123434313187e-21,5.67128535286901e-10,1
our,1000,1000,117,0.002144739808710604,0.0001,0.0,3.1590763472079787e-18,9.832115466645562e-11,0.0021447649616944575,34.56283370100001,1.1727755390924004e-05,2.51529838537351e-08,1.8918997355201552e-07,,[587],[0.2989377919999967],5.631497445101223e-10,9.48641390324767e-11,5.542028873314099e-21,5.631497445101223e-10,1
our,1000,1000,118,0.002144739808710604,0.0001,0.0,3.230373589187787e-18,9.393835618597116e-11,0.002144764561754993,34.90687974300001,1.1541280806578474e-05,2.4753044389376477e-08,1.8647239744286637e-07,,[579],[0.30057641700000204],5.590426975635277e-10,9.063544170061091e-11,4.450025340096738e-21,5.590426975635277e-10,1
our,1000,1000,119,0.002144739808710604,0.0001,0.0,3.064399941832893e-18,9.364060451040377e-11,0.0021447641797855185,35.25411828500001,1.1363184856122535e-05,2.4371074914663476e-08,1.7809389502428525e-07,,[578],[0.2994474159999996],5.548368919146536e-10,9.03481591067073e-11,4.407858916588085e-21,5.548368919146536e-10,1
our,1000,1000,120,0.002144739808710604,0.0001,0.0,3.1408913680724155e-18,8.988882490195513e-11,0.0021447638113916367,35.603359493000006,1.1191418621211407e-05,2.4002681032857243e-08,1.7176428312182742e-07,,[602],[0.3013957499999975],5.505394250664137e-10,8.672829374200051e-11,4.249384074368656e-21,5.505394250664137e-10,1
our,1000,1000,121,0.002144739808710604,0.0001,0.0,3.204563753676761e-18,8.711765528728598e-11,0.0021447634508850225,36.00837995100001,1.1023329880246105e-05,2.3642174418712913e-08,1.6808685983488939e-07,,[632],[0.34075512500000116],5.461349262733755e-10,8.405455968649272e-11,4.898765158985483e-21,5.461349262733755e-10,1
our,1000,1000,122,0.002144739808710604,0.0001,0.0,3.2514486996899755e-18,8.48794960607456e-11,0.002144763100294206,36.40124365900001,1.0859864449643807e-05,2.3291583602352145e-08,1.6346362868879527e-07,,[634],[0.3498138750000024],5.416964089519265e-10,8.189509513622759e-11,5.3290695638535304e-21,5.416964089519265e-10,1
our,1000,1000,123,0.002144739808710604,0.0001,0.0,3.1031736104043235e-18,8.20935838446352e-11,0.002144762762320676,36.93763132500001,1.070228191731705e-05,2.2953610072113523e-08,1.5758082102040126e-07,,[633],[0.48769225000000205],5.371715461759627e-10,7.920713683571814e-11,4.54752946974373e-21,5.371715461759627e-10,1
our,1000,1000,124,0.002144739808710604,0.0001,0.0,3.2642746710043826e-18,7.93720065936166e-11,0.0021447624251070513,37.33070357500001,1.0545053696310586e-05,2.2616396447468212e-08,1.5722653832372525e-07,,[636],[0.3459284999999994],5.325643285729915e-10,7.65812514542445e-11,4.549862071762078e-21,5.325643285729915e-10,1
our,1000,1000,125,0.002144739808710604,0.0001,0.0,3.2733281115201988e-18,7.70767403478529e-11,0.002144762099441477,37.655095409000005,1.0393209834856525e-05,2.229073087309935e-08,1.5184226026927242e-07,,[389],[0.2686794170000013],5.282487862479266e-10,7.436668779301277e-11,5.08262757116406e-21,5.282487862479266e-10,1
our,1000,1000,126,0.002144739808710604,0.0001,0.0,3.1599338065752877e-18,7.497897508487119e-11,0.0021447617975112678,37.964705118000005,1.025243275415571e-05,2.1988800663966246e-08,1.4077561759028284e-07,,[642],[0.26739179199999796],5.231357469054454e-10,7.234268089195374e-11,5.393428219702395e-21,5.231357469054454e-10,1
our,1000,1000,127,0.002144739808710604,0.0001,0.0,3.1681550578390083e-18,7.280060934968194e-11,0.0021447614924619465,38.176504993,1.0110201365496073e-05,2.1683751342659735e-08,1.4222993045683818e-07,,[387],[0.1633345420000012],5.183541133678264e-10,7.024090746722525e-11,4.355268770443379e-21,5.183541133678264e-10,1
our,1000,1000,128,0.002144739808710604,0.0001,0.0,3.1537811031977784e-18,7.033833087869889e-11,0.002144761190237572,38.39986591,9.969287128158093e-06,2.138152696822687e-08,1.409128126810705e-07,,[390],[0.17430479200000093],5.135977020681754e-10,6.786520380507429e-11,4.2523339264492105e-21,5.135977020681754e-10,1
our,1000,1000,129,0.002144739808710604,0.0001,0.0,3.1734335519568257e-18,6.818153900924407e-11,0.0021447609099103566,38.633660076,9.83858259500441e-06,2.110119975279323e-08,1.3070323013565375e-07,,[389],[0.1793163750000062],5.088126603150288e-10,6.578424569934243e-11,4.879855193523485e-21,5.088126603150288e-10,1
our,1000,1000,130,0.002144739808710604,0.0001,0.0,3.1380466188425373e-18,6.647177195588467e-11,0.0021447606315355625,38.845731618,9.708788391994093e-06,2.0822824958657143e-08,1.2979292603189193e-07,,[390],[0.16199670800000376],5.039071102113658e-10,6.413459481786868e-11,4.475028548532198e-21,5.039071102113658e-10,1
our,1000,1000,131,0.002144739808710604,0.0001,0.0,3.0958923285174165e-18,6.447327821403801e-11,0.0021447603602034377,39.067859493,9.582277883057272e-06,2.0551492833920104e-08,1.265092806849855e-07,,[391],[0.16897158300000115],4.989025227745517e-10,6.2206369007002e-11,4.224491589501784e-21,4.989025227745517e-10,1
our,1000,1000,132,0.002144739808710604,0.0001,0.0,3.2491742230656385e-18,6.253839575393227e-11,0.0021447600962690885,39.276330075999994,9.459216638923796e-06,2.0287558484717583e-08,1.2306006493773804e-07,,[391],[0.16274912499999772],4.938733170137103e-10,6.033951787684948e-11,4.4822128299340754e-21,4.938733170137103e-10,1
our,1000,1000,133,0.002144739808710604,0.0001,0.0,3.0742362731031446e-18,6.068588676923767e-11,0.0021447598441294373,39.68838657599999,9.341654755590567e-06,2.0035418833545815e-08,1.1756077130042496e-07,,[387],[0.3618862909999976],4.889114106205455e-10,5.855214393398695e-11,4.696932117705366e-21,4.889114106205455e-10,1
our,1000,1000,134,0.002144739808710604,0.0001,0.0,3.355386500723428e-18,5.953766244960053e-11,0.0021447595959996736,40.06136091,9.225962510456742e-06,1.9787289069848196e-08,1.1569116438690838e-07,,[386],[0.3222984579999988],4.839378462808433e-10,5.744429169335728e-11,4.909527298529733e-21,4.839378462808433e-10,1
our,1000,1000,135,0.002144739808710604,0.0001,0.0,3.1531768224755234e-18,5.7967328405290366e-11,0.0021447593539722547,40.41674990999999,9.113115526427877e-06,1.9545261650908557e-08,1.1284594291642725e-07,,[613],[0.3063974159999958],4.791500882099898e-10,5.592917129416922e-11,4.504864481797669e-21,4.791500882099898e-10,1
our,1000,1000,136,0.002144739808710604,0.0001,0.0,3.241463062635157e-18,5.573084572234023e-11,0.0021447591155219145,40.636160993,9.001936380484943e-06,1.93068113107063e-08,1.1117813276376604e-07,,[387],[0.16823700000000485],4.739839406327509e-10,5.3771324339474207e-11,4.240516767707542e-21,4.739839406327509e-10,1
our,1000,1000,137,0.002144739808710604,0.0001,0.0,3.189000641469316e-18,5.445455202564964e-11,0.0021447588827231048,40.863800034,8.893392300313597e-06,1.907401250096294e-08,1.0854310307323803e-07,,[398],[0.18150341700000183],4.690156470445e-10,5.253990569818727e-11,4.548278748718508e-21,4.690156470445e-10,1
our,1000,1000,138,0.002144739808710604,0.0001,0.0,3.2171769859599335e-18,5.275045724414368e-11,0.002144758663174586,41.206673868,8.79102626141398e-06,1.8854463982274916e-08,1.023651285263694e-07,,[617],[0.2845921249999961],4.644471258687285e-10,5.089572764895966e-11,4.577240094320148e-21,4.644471258687285e-10,1
our,1000,1000,139,0.002144739808710604,0.0001,0.0,3.200965189102068e-18,5.2422357015371596e-11,0.002144758443033462,41.404315785,8.688383916088087e-06,1.863432285819505e-08,1.0264144300227254e-07,,[387],[0.14855762500000225],4.5910382645501827e-10,5.057916357051275e-11,5.1981791019278485e-21,4.5910382645501827e-10,1
our,1000,1000,140,0.002144739808710604,0.0001,0.0,3.075050194290123e-18,5.083260832018716e-11,0.0021447582299615087,41.635863242999996,8.589037621285843e-06,1.8421250904884778e-08,9.934543165099404e-08,,[398],[0.17901983300000524],4.5415724564199327e-10,4.904531114823107e-11,4.841152357626644e-21,4.5415724564199327e-10,1
our,1000,1000,141,0.002144739808710604,0.0001,0.0,3.1502775766686656e-18,4.9572362887081016e-11,0.0021447580161988817,42.12124320099999,8.48936929504466e-06,1.8207488277927758e-08,9.966747019353162e-08,,[645],[0.43266741700000466],4.5004518617515313e-10,4.7829376506425923e-11,4.720360014906211e-21,4.5004518617515313e-10,1
our,1000,1000,142,0.002144739808710604,0.0001,0.0,2.9498235843381798e-18,4.920477466431997e-11,0.002144757814020869,42.48241115999999,8.395102376609286e-06,1.8005310265314933e-08,9.426611817548602e-08,,[390],[0.31713450000000165],4.453827321866489e-10,4.747471284946419e-11,5.0905737605880245e-21,4.453827321866489e-10,1
our,1000,1000,143,0.002144739808710604,0.0001,0.0,3.1574916149386184e-18,4.7914371455015565e-11,0.0021447576176263972,42.89103665999999,8.303532074669544e-06,1.780891579344912e-08,9.15695332041354e-08,,[662],[0.3471560420000017],4.41421463645335e-10,4.622968079231759e-11,4.915947646555762e-21,4.41421463645335e-10,1
our,1000,1000,144,0.002144739808710604,0.0001,0.0,3.01640408721198e-18,4.704505281509929e-11,0.002144757421805912,43.36672220199999,8.212229398015835e-06,1.761309530818808e-08,9.130191852529868e-08,,[474],[0.4143912920000048],4.374394251853871e-10,4.5390927783361356e-11,4.4650975286752895e-21,4.374394251853871e-10,1
our,1000,1000,145,0.002144739808710604,0.0001,0.0,3.1950424096838003e-18,4.6441800955315745e-11,0.00214475722939302,43.82905257699999,8.122515535634225e-06,1.7420682416145056e-08,8.97131256368432e-08,,[619],[0.4130881250000016],4.3452811749950745e-10,4.480888652792408e-11,4.644585940363927e-21,4.3452811749950745e-10,1
our,1000,1000,146,0.002144739808710604,0.0001,0.0,3.1161456865027087e-18,4.545134391957211e-11,0.00214475704068742,44.08199511899999,8.034530224320023e-06,1.723197681638769e-08,8.79845966579495e-08,,[411],[0.2045791249999951],4.3091009807678403e-10,4.385325440314661e-11,4.451654945121185e-21,4.3091009807678403e-10,1
our,1000,1000,147,0.002144739808710604,0.0001,0.0,3.0722864662356103e-18,4.464861932288928e-11,0.0021447568559387394,44.68384153599999,7.948389854279246e-06,1.7047228135624176e-08,8.613967794892951e-08,,[647],[0.5442025830000006],4.277921706738313e-10,4.307875396117317e-11,5.179235912236647e-21,4.277921706738313e-10,1
our,1000,1000,148,0.002144739808710604,0.0001,0.0,3.076998249861761e-18,4.444509709461836e-11,0.0021447566807649464,45.22637386999999,7.86671384290742e-06,1.687205434261832e-08,8.16753621842063e-08,,[439],[0.48481566699999945],4.241672391076404e-10,4.2882387665187435e-11,4.82193418717619e-21,4.241672391076404e-10,1
our,1000,1000,149,0.002144739808710604,0.0001,0.0,3.1574261731155286e-18,4.359596397428879e-11,0.00214475650571044,45.94829678699999,7.785093449715765e-06,1.6696999836137566e-08,8.16197511124289e-08,,[696],[0.6684289999999962],4.2109623152415517e-10,4.2063110443949644e-11,4.3962617296812135e-21,4.2109623152415517e-10,1
our,1000,1000,150,0.002144739808710604,0.0001,0.0,3.1659657784656915e-18,4.3379774135502287e-11,0.0021447563324967912,46.54534262099999,7.704331369385134e-06,1.6523786187418177e-08,8.076145159518377e-08,,[444],[0.5468054580000015],4.1733752587138935e-10,4.185452193628184e-11,4.717848878812841e-21,4.1733752587138935e-10,1
our,1000,1000,151,0.002144739808710604,0.0001,0.0,3.2413001524422688e-18,4.2119550955326894e-11,0.0021447561513577825,46.883661536999995,7.619874034278681e-06,1.6342647178677755e-08,8.445668442417007e-08,,[711],[0.29136708299999725],4.1416937080339003e-10,4.0638608764984475e-11,5.2759267656232536e-21,4.1416937080339003e-10,1
our,1000,1000,152,0.002144739808710604,0.0001,0.0,3.1766875035673347e-18,4.205271971330286e-11,0.0021447559983813016,47.119107328999995,7.548547675596933e-06,1.6189670697802638e-08,7.132581518802111e-08,,[512],[0.1843528330000055],4.1042078886380743e-10,4.057412733922632e-11,5.118081856758484e-21,4.1042078886380743e-10,1
our,1000,1000,153,0.002144739808710604,0.0001,0.0,3.3389725063384358e-18,4.118891771091536e-11,0.002144755825426982,47.47865220399999,7.467906509241759e-06,1.6016716378099843e-08,8.064055763607968e-08,,[711],[0.31667212500000375],4.07341018780091e-10,3.974069700036379e-11,4.7279564651795044e-21,4.07341018780091e-10,1
our,1000,1000,154,0.002144739808710604,0.0001,0.0,3.1183846675683634e-18,4.103478891530455e-11,0.0021447556712057394,47.96662199599999,7.395999771687406e-06,1.5862495135552518e-08,7.190620056556921e-08,,[507],[0.4390569580000019],4.035014828499748e-10,3.9591987441924065e-11,4.6380931219089725e-21,4.035014828499748e-10,1
our,1000,1000,155,0.002144739808710604,0.0001,0.0,3.3640924155393906e-18,4.071185490081184e-11,0.002144755515507746,48.262205912999995,7.323404488600797e-06,1.570679714199205e-08,7.259474617588304e-08,,[711],[0.2408148749999981],4.003301122030087e-10,3.9280407931359146e-11,5.070993429539284e-21,4.003301122030087e-10,1
our,1000,1000,156,0.002144739808710604,0.0001,0.0,3.1020784370191144e-18,4.036587791115542e-11,0.0021447553659022143,48.48819324699999,7.253649858731699e-06,1.5557191610469923e-08,6.975411903146993e-08,,[521],[0.18231275000000124],3.964297626176626e-10,3.8946595646910845e-11,4.0239325608936565e-21,3.964297626176626e-10,1
our,1000,1000,157,0.002144739808710604,0.0001,0.0,3.24738601671717e-18,4.0030868982001914e-11,0.0021447552183680415,48.833192329999996,7.184861014409706e-06,1.5409657437657348e-08,6.878834535542131e-08,,[712],[0.30295854199999894],3.9320929545978715e-10,3.862336578106813e-11,4.810419973866405e-21,3.9320929545978715e-10,1
our,1000,1000,158,0.002144739808710604,0.0001,0.0,3.185629542993149e-18,3.961774640931783e-11,0.00214475506936066,49.07101128899999,7.115385276180201e-06,1.526065005613697e-08,6.947523905956882e-08,,[520],[0.19973625000000084],3.8917757961708963e-10,3.8224768782227874e-11,4.5639597069234346e-21,3.8917757961708963e-10,1
our,1000,1000,159,0.002144739808710604,0.0001,0.0,3.2739733288951054e-18,3.920835107349456e-11,0.0021447549220675673,49.37928357999999,7.04670883717578e-06,1.5113356963483704e-08,6.867595034857477e-08,,[716],[0.2604692499999999],3.8587556679501513e-10,3.7829767968938646e-11,4.9901158042784345e-21,3.8587556679501513e-10,1
our,1000,1000,160,0.002144739808710604,0.0001,0.0,3.250431739168238e-18,3.913287007078774e-11,0.002144754780219422,49.68276645499999,6.980571143161403e-06,1.4971508818274748e-08,6.61372279645885e-08,,[716],[0.255172457999997],3.819278499537552e-10,3.775694091193976e-11,4.3898810159439274e-21,3.819278499537552e-10,1
our,1000,1000,161,0.002144739808710604,0.0001,0.0,3.2203154454408655e-18,3.863947553632879e-11,0.00214475463969597,50.007912995999995,6.915051096543746e-06,1.4830985366025284e-08,6.551958925350298e-08,,[719],[0.27592045800000164],3.7849253196816016e-10,3.7280894349289426e-11,3.9560806772289734e-21,3.7849253196816016e-10,1
our,1000,1000,162,0.002144739808710604,0.0001,0.0,3.0801528269048205e-18,3.843043449001969e-11,0.002144754499753769,50.410273870999994,6.84980206257962e-06,1.4691043165402512e-08,6.524858276684271e-08,,[720],[0.3542112909999986],3.751752052997456e-10,3.707920327936827e-11,4.672823967840139e-21,3.751752052997456e-10,1
our,1000,1000,163,0.002144739808710604,0.0001,0.0,3.069191128442442e-18,3.8175801143865724e-11,0.002144754364188995,50.74755595399999,6.7865940344078935e-06,1.455547839115251e-08,6.320759521220996e-08,,[723],[0.30025591599999757],3.718489545361383e-10,3.6833522955191854e-11,4.767350330552833e-21,3.718489545361383e-10,1
