algo,data_name,iter,opt,eta,row_resid,col_resid,cost,time,rel_err,abs_err,rel_conv,grad_norm,cg_iter,cg_time,kkt_err,Delta_p,Delta_d,Delta_c,newton_iter
BISN,Square,0,6.946465053373141e-05,0.01,2.480917714426016e-18,3.0028103405359835e-17,0.16583501934216086,0.0,2386.3296427458863,0.16576555469162713,1.0,,[],[],0.0006385251024598423,2.897230190177476e-17,0.0,0.0006385251024598423,0
BISN,Square,1,6.946465053373141e-05,0.01,4.787055636194398e-18,5.868428244776416e-06,0.004733574956440332,0.244382125,67.14365177208731,0.004664110305906601,0.9714561196108179,,"[38, 90]","[0.03587612500000015, 0.0864882920000003]",1.852605381784504e-05,5.6620916912859905e-06,3.76471741301893e-21,1.852605381784504e-05,2
BISN,Square,2,6.946465053373141e-05,0.01,4.929005536163743e-18,1.9417231479551688e-06,0.002443545758334446,0.4256847920000002,34.17682360106141,0.0023740811078007146,0.483784289713244,,"[39, 85]","[0.027472708999999984, 0.06300974999999998]",9.270564470673522e-06,1.8734512963672632e-06,3.036445515349958e-21,9.270564470673522e-06,2
BISN,Square,3,6.946465053373141e-05,0.01,5.383175672709184e-18,1.7720234123477559e-06,0.0016697814336860417,0.5289428750000003,23.03785840504892,0.0016003167831523102,0.31665636790686197,,[79],[0.04884699999999986],6.184913742858077e-06,1.7097182791234322e-06,2.7484941264044494e-21,6.184913742858077e-06,1
BISN,Square,4,6.946465053373141e-05,0.01,5.3267391468442556e-18,3.583968849905642e-07,0.0012734848054982775,0.6363479580000004,17.332846933130178,0.001204020154964546,0.2373344320357782,,[92],[0.05114979100000028],4.660346065121e-06,3.4579549072516077e-07,3.729929237520747e-21,4.660346065121e-06,1
BISN,Square,5,6.946465053373141e-05,0.01,4.9131010545434916e-18,1.7091969608310185e-07,0.0010357266778895195,0.7448043750000002,13.910125796812004,0.0009662620273557881,0.18669883345465607,,[93],[0.04782320800000006],3.848259394454661e-06,1.6491008336528258e-07,5.241450124633822e-21,3.848259394454661e-06,1
BISN,Square,6,6.946465053373141e-05,0.01,5.172506840115076e-18,1.0433233033281804e-07,0.0008765891442914402,0.8482693750000001,11.619211894915908,0.0008071244937577088,0.1536481940605709,,[94],[0.04524212500000013],3.5451997624213122e-06,1.0066395908236264e-07,3.341797559708699e-21,3.5451997624213122e-06,1
BISN,Square,7,6.946465053373141e-05,0.01,5.136643919573938e-18,6.523968961928444e-08,0.0007624957420366325,0.9519697919999999,9.976744807294056,0.0006930310915029012,0.13015607482457595,,[95],[0.04263799999999973],3.1290734667434e-06,6.294583304553995e-08,3.128672734455016e-21,3.1290734667434e-06,1
BISN,Square,8,6.946465053373141e-05,0.01,5.162042279160343e-18,5.082866833364192e-08,0.0006766835143137518,1.055556584,8.7414081711267,0.0006072188637800205,0.11254125497629078,,[97],[0.04168050000000001],2.4960554262981132e-06,4.904150969336938e-08,3.2961871736875478e-21,2.4960554262981132e-06,1
BISN,Square,9,6.946465053373141e-05,0.01,5.32074140630253e-18,3.8647272986114774e-08,0.000609788402035784,1.156505459,7.778398758943963,0.0005403237515020525,0.0988573104899836,,[104],[0.042035916999999756],2.0904075266769148e-06,3.728841763726449e-08,3.880559958149784e-21,2.0904075266769148e-06,1
BISN,Square,10,6.946465053373141e-05,0.01,5.290067712400922e-18,2.761908409271984e-08,0.000556173073305513,1.2536947920000001,7.0065626046076535,0.0004867084227717816,0.08792448093679012,,[107],[0.04119124999999979],1.8832320475051064e-06,2.6647984782214227e-08,4.50901860647908e-21,1.8832320475051064e-06,1
BISN,Square,11,6.946465053373141e-05,0.01,4.813281342924002e-18,2.2127678428735472e-08,0.0005122385458934522,1.3480402919999999,6.374089439127226,0.0004427738953597208,0.078994344603819,,[102],[0.03802383400000009],1.7134743885926038e-06,2.1349659389686345e-08,3.542434360710049e-21,1.7134743885926038e-06,1
BISN,Square,12,6.946465053373141e-05,0.01,5.1291770114800964e-18,1.8375076824993364e-08,0.0004755780063729644,1.442368583,5.846331230616757,0.00040611335583923296,0.07156927141541862,,[111],[0.03947779100000037],1.5719786245607675e-06,1.772900093140708e-08,3.0319583760351878e-21,1.5719786245607675e-06,1
BISN,Square,13,6.946465053373141e-05,0.01,4.861364738655648e-18,1.552158165143674e-08,0.00044452223209063115,1.5420832080000002,5.399258164766483,0.00037505758155689973,0.06530111541360523,,[113],[0.03889874999999998],1.4548755608837873e-06,1.4975835920366686e-08,2.758568582934018e-21,1.4548755608837873e-06,1
BISN,Square,14,6.946465053373141e-05,0.01,4.899736817793661e-18,1.3411017996995884e-08,0.00041787664062686224,1.632809666,5.0156732585006685,0.0003484119900931308,0.05994208959685124,,[114],[0.0381895000000001],1.3496048363148393e-06,1.2939480624998313e-08,3.204691797222156e-21,1.3496048363148393e-06,1
BISN,Square,15,6.946465053373141e-05,0.01,4.750871509814652e-18,1.1745756183721883e-08,0.000394763520689055,1.7218428319999997,4.682941145689077,0.00032529887015532357,0.05531086854516433,,[115],[0.03781162499999979],1.2595388940749737e-06,1.1332770159526173e-08,2.7739893724984766e-21,1.2595388940749737e-06,1
BISN,Square,16,6.946465053373141e-05,0.01,4.851598005514032e-18,1.0391000655905598e-08,0.0003745236426479756,1.8154237489999998,4.391571680996369,0.0003050589921142442,0.05127089252256872,,[117],[0.03739666700000033],1.18133673685634e-06,1.0025648440077662e-08,3.5746993457382514e-21,1.18133673685634e-06,1
