algo,m,n,iter,opt,eta,cost,time,rel_err,abs_err,kkt_err
HOT,10000,10000,0,0.00022736946104261484,,0.49996822930037055,0.0,2197.9242838846494,0.4997408598393279,1.0
HOT,10000,10000,1,0.00022736946104261484,,0.03372384911758901,250.42018766599995,147.32180611655804,0.033496479656546396,0.01885519302681311
HOT,10000,10000,2,0.00022736946104261484,,-0.029966667415579122,307.57735849899973,132.7972399554688,0.030194036876621737,0.0008123984585993604
HOT,10000,10000,3,0.00022736946104261484,,-0.013300464997224022,365.1884413319999,59.49714792933945,0.013527834458266637,0.00013737004843316722
HOT,10000,10000,4,0.00022736946104261484,,-0.016643359470511456,424.48724853999965,74.19962581690804,0.01687072893155407,4.474288563815961e-05
HOT,10000,10000,5,0.00022736946104261484,,-0.008505474699920504,518.9498253729998,38.40816669449888,0.00873284416096312,2.981010963602447e-05
HOT,10000,10000,6,0.00022736946104261484,,-0.008975893142641165,584.5864372479996,40.47712723371787,0.00920326260368378,1.629961018638305e-05
HOT,10000,10000,7,0.00022736946104261484,,-0.0056460542963788106,642.6438659979995,25.832069665330277,0.005873423757421425,1.2156746015509547e-05
HOT,10000,10000,8,0.00022736946104261484,,-0.0040186465737760205,699.9395120399995,18.67452214272005,0.004246016034818635,9.923739954934385e-06
HOT,10000,10000,9,0.00022736946104261484,,-0.0031819526229057787,759.3817523739995,14.99463502404749,0.0034093220839483936,8.44136136257967e-06
HOT,10000,10000,10,0.00022736946104261484,,-0.004958717360856345,821.7871405829997,22.809073822482056,0.00518608682189896,6.0901015130309474e-06
HOT,10000,10000,11,0.00022736946104261484,,-0.0034106173875453763,872.7362685419994,16.000331935106008,0.0036379868485879913,4.966302593798204e-06
HOT,10000,10000,12,0.00022736946104261484,,-0.0023971815886587506,926.1275382509998,11.543111540425642,0.0026245510497013656,4.23217023352681e-06
HOT,10000,10000,13,0.00022736946104261484,,-0.0018585515195955874,975.662441084,9.174147535351054,0.0020859209806382024,3.712457157134271e-06
HOT,10000,10000,14,0.00022736946104261484,,-0.0015718527959349207,1023.6049350430003,7.913209842373314,0.0017992222569775357,3.313757650406762e-06
HOT,10000,10000,15,0.00022736946104261484,,-0.0012365390756153287,1074.1170390840007,6.43845716986403,0.0014639085366579437,3.002513250348382e-06
HOT,10000,10000,16,0.00022736946104261484,,-0.0011331932284344285,1132.7601813760007,5.98392890249249,0.0013605626894770432,2.7455663646274515e-06
HOT,10000,10000,17,0.00022736946104261484,,-0.0009393237662347874,1183.9191990430008,5.13126618644152,0.001166693227277402,2.528954163556499e-06
HOT,10000,10000,18,0.00022736946104261484,,-0.0026841398223051765,1233.7999575430008,12.805190591546067,0.0029115092833477915,2.089705301108169e-06
HOT,10000,10000,19,0.00022736946104261484,,-0.0013334523034414015,1288.6292056680008,6.864693953738486,0.0015608217644840165,1.8288585078660775e-06
HOT,10000,10000,20,0.00022736946104261484,,-0.0008929493297906289,1340.224555960001,4.927305477595637,0.0011203187908332439,1.6257922780076264e-06
HOT,10000,10000,21,0.00022736946104261484,,-0.0006267054436424426,1407.541202501001,3.756330778850648,0.0008540749046850575,1.4655061721846919e-06
HOT,10000,10000,22,0.00022736946104261484,,-0.0004815094363962149,1465.6525168350008,3.117740149394855,0.0007088788974388297,1.3441596673723158e-06
HOT,10000,10000,23,0.00022736946104261484,,-0.00042277966924027797,1515.6827108350012,2.8594391142134885,0.0006501491302828928,1.2435360565499907e-06
HOT,10000,10000,24,0.00022736946104261484,,-0.00033096205684140714,1570.018044835001,2.4556134993844947,0.0005583315178840219,1.1550312317450394e-06
HOT,10000,10000,25,0.00022736946104261484,,-0.0002640386445287619,1623.1185837100006,2.1612757637635176,0.0004914081055713768,1.0823773373824246e-06
HOT,10000,10000,26,0.00022736946104261484,,-0.00018560968093150082,1672.5059896270009,1.8163351405258108,0.0004129791419741157,1.0188151056206483e-06
HOT,10000,10000,27,0.00022736946104261484,,-0.0001612804530795448,1727.4001791270007,1.7093320815380597,0.0003886499141221596,9.59138284429888e-07
HOT,10000,10000,28,0.00022736946104261484,,-0.0001519087954245894,1778.512088502001,1.6681143313090663,0.00037927825646720423,9.096626753607221e-07
HOT,10000,10000,29,0.00022736946104261484,,-0.00012080325261709562,1831.1179301270008,1.5313081715686259,0.00034817271365971043,8.65925489224935e-07
HOT,10000,10000,30,0.00022736946104261484,,-0.00011551409513334476,1881.4619512100012,1.5080457797790816,0.0003428835561759596,8.257844903040097e-07
HOT,10000,10000,31,0.00022736946104261484,,-4.458674932977046e-05,1930.1640657520015,1.1960982320374756,0.00027195621037238527,7.930822319952023e-07
HOT,10000,10000,32,0.00022736946104261484,,-5.5109896288325734e-05,1985.254314794001,1.242380379650004,0.0002824793573309406,7.627689165403431e-07
HOT,10000,10000,33,0.00022736946104261484,,1.9705241808197768e-06,2037.2681837520017,0.9913333823646155,0.00022539893686179506,7.366880432065259e-07
HOT,10000,10000,34,0.00022736946104261484,,-0.0005232675489976598,2086.497300044002,3.3013976749480274,0.0007506370100402747,6.625406479846081e-07
HOT,10000,10000,35,0.00022736946104261484,,-0.00014583077182605658,2137.257680461002,1.6413824053474102,0.0003732002328686714,6.209690508556078e-07
HOT,10000,10000,36,0.00022736946104261484,,-5.1199267613188204e-05,2188.6670334190026,1.2251809340551332,0.00027856872865580305,5.880712268652346e-07
