algo,m,n,iter,opt,eta,rho,row_resid,col_resid,cost,time,rel_err,abs_err,rel_conv,grad_norm,cg_iter,cg_time,kkt_err,Delta_p,Delta_d,Delta_c,newton_iter
our,5000,5000,81,5.813596238851425e-05,0.0001,0.0,2.0769955863320135e-18,6.004529936164486e-11,5.8724998109588586e-05,860.0364200019999,0.010132036984919865,5.890357210743365e-07,0.0001289799395840913,,[666],[7.982098124999993],4.688223607897212e-10,5.907868389394951e-11,6.818771198091473e-22,4.688223607897212e-10,1
our,5000,5000,82,5.813596238851425e-05,0.0001,0.0,2.101814434696351e-18,5.86575705160729e-11,5.871760644737349e-05,869.3809831689998,0.01000489258218852,5.81644058859237e-07,0.0001258690924315691,,[661],[8.027100000000019],4.6304122204839113e-10,5.771329485151548e-11,6.843548526138005e-22,4.6304122204839113e-10,1
our,5000,5000,83,5.813596238851425e-05,0.0001,0.0,1.999313089108904e-18,5.742348111625034e-11,5.8710394990771114e-05,878.7275111689999,0.009880847906464754,5.744326022568647e-07,0.00012281591568000447,,[666],[8.002603917000101],4.573994526502045e-10,5.649907195107037e-11,7.565716006713355e-22,4.573994526502045e-10,1
our,5000,5000,84,5.813596238851425e-05,0.0001,0.0,2.0478249495217934e-18,5.61631354707159e-11,5.8703355563512156e-05,887.7338905019999,0.009759762317274453,5.673931749979063e-07,0.00011990086696001505,,[611],[7.646986500000025],4.518918523819276e-10,5.5259015480684824e-11,7.126457105522283e-22,4.518918523819276e-10,1
our,5000,5000,85,5.813596238851425e-05,0.0001,0.0,2.0923111665650378e-18,5.4940028760019586e-11,5.8696481488018735e-05,897.1751885429999,0.00964152095322026,5.605190995044851e-07,0.00011709851042474129,,[688],[8.108615875000055],4.465134538619646e-10,5.4055598468895334e-11,8.936073966850616e-22,4.465134538619646e-10,1
our,5000,5000,86,5.813596238851425e-05,0.0001,0.0,2.037595575689514e-18,5.3850143788946514e-11,5.868976840879588e-05,903.9269055429999,0.009526048895185164,5.538060202816324e-07,0.00011436936342126314,,[457],[5.455666083999972],4.4126017153140255e-10,5.29832585793232e-11,7.007295052740575e-22,4.4126017153140255e-10,1
our,5000,5000,87,5.813596238851425e-05,0.0001,0.0,2.030427589693092e-18,5.278029377671122e-11,5.8683212058324256e-05,915.0411617089999,0.009413272737325928,5.472496698100067e-07,0.00011171198403712116,,[822],[9.754751207999902],4.361275679171111e-10,5.193063112373988e-11,8.657040021498354e-22,4.361275679171111e-10,1
our,5000,5000,88,5.813596238851425e-05,0.0001,0.0,2.0194480403494652e-18,5.165237618524229e-11,5.8676804539432666e-05,921.597297834,0.009303056639951126,5.408421509184164e-07,0.00010918827833115126,,[391],[5.262696167000058],4.3111221601396184e-10,5.082087086684652e-11,7.572561674517887e-22,4.3111221601396184e-10,1
our,5000,5000,89,5.813596238851425e-05,0.0001,0.0,2.0533765863730235e-18,5.060716842680049e-11,5.867054160438901e-05,929.9349196669999,0.009195327537578938,5.345792158747585e-07,0.00010673613010826196,,[578],[7.065395500000022],4.2620920844021195e-10,4.979248897149485e-11,8.119622002897306e-22,4.2620920844021195e-10,1
our,5000,5000,90,5.813596238851425e-05,0.0001,0.0,2.004343226184895e-18,4.9723289064590737e-11,5.866441974817295e-05,939.8678167919999,0.009090025140155049,5.284573596587029e-07,0.00010434293000625043,,[688],[8.555473249999977],4.2141540872663693e-10,4.892283839109103e-11,7.055644201669107e-22,4.2141540872663693e-10,1
our,5000,5000,91,5.813596238851425e-05,0.0001,0.0,2.0629565335667192e-18,4.863513797722829e-11,5.8658431559572366e-05,946.0682716669999,0.008987021966997471,5.224691710581164e-07,0.0001020753060593094,,[409],[4.879001374999916],4.167269415606374e-10,4.785220447298939e-11,7.855260814719354e-22,4.167269415606374e-10,1
our,5000,5000,92,5.813596238851425e-05,0.0001,0.0,2.0942800054323795e-18,4.770460116296603e-11,5.865257442972434e-05,954.4360695009999,0.008886273142906756,5.166120412100915e-07,9.985145685452699e-05,,[634],[7.077753749999943],4.121409519025597e-10,4.693664753704381e-11,7.675743992140232e-22,4.121409519025597e-10,1
our,5000,5000,93,5.813596238851425e-05,0.0001,0.0,2.0494521461989465e-18,4.684999149990412e-11,5.864684621198223e-05,961.6396244179998,0.008787741743291616,5.10883823467978e-07,9.766353476908099e-05,,[483],[5.924762875000056],4.076531055127501e-10,4.609579546912989e-11,8.362348330324392e-22,4.076531055127501e-10,1
our,5000,5000,94,5.813596238851425e-05,0.0001,0.0,2.0625575539586283e-18,4.5941329915158234e-11,5.8641235373351035e-05,971.1052628769999,0.008691229388448385,5.05272984836785e-07,9.567161737755365e-05,,[697],[8.146050915999922],4.03261337017236e-10,4.520176161298314e-11,7.632551313370766e-22,4.03261337017236e-10,1
our,5000,5000,95,5.813596238851425e-05,0.0001,0.0,2.0376230808857857e-18,4.4966758205836163e-11,5.863574751464401e-05,977.1462477109998,0.008596832418284753,4.997851261297624e-07,9.358361351160301e-05,,[398],[4.6600521670000035],3.989621202533748e-10,4.4242878660293545e-11,7.092283027436378e-22,3.989621202533748e-10,1
our,5000,5000,96,5.813596238851425e-05,0.0001,0.0,2.01416600285983e-18,4.4283233925311795e-11,5.8630374406690804e-05,984.1100259609998,0.008504409282372755,4.944120181765539e-07,9.163536206077292e-05,,[489],[5.581272958],3.9475230785426445e-10,4.3570357824653696e-11,6.6386214188001e-22,3.9475230785426445e-10,1
our,5000,5000,97,5.813596238851425e-05,0.0001,0.0,2.0477100532785917e-18,4.336391270865971e-11,5.86251108524375e-05,994.2812868769997,0.008413870585892139,4.891484639232518e-07,8.977521133996842e-05,,[694],[8.825776208000093],3.9062938743877497e-10,4.266583593646268e-11,6.411788940252651e-22,3.9062938743877497e-10,1
our,5000,5000,98,5.813596238851425e-05,0.0001,0.0,2.021026444017175e-18,4.273189455671101e-11,5.861995610678382e-05,1000.7819942519998,0.008325203512330485,4.839937182695719e-07,8.792726493353129e-05,,[401],[5.110666583000011],3.8659058588175915e-10,4.204399207838931e-11,6.919961931449519e-22,3.8659058588175915e-10,1
our,5000,5000,99,5.813596238851425e-05,0.0001,0.0,2.0638335316610853e-18,4.198166912146677e-11,5.86149048375154e-05,1008.1976412519998,0.00823831634196481,4.789424490011485e-07,8.616978933286527e-05,,[492],[6.110543291000113],3.826341656333848e-10,4.130584385014837e-11,8.103807820407516e-22,3.826341656333848e-10,1
our,5000,5000,100,5.813596238851425e-05,0.0001,0.0,2.034422818311414e-18,4.129677904497508e-11,5.860995792627996e-05,1015.5578005859998,0.008153224240067891,4.7399553776570957e-07,8.439681424293185e-05,,[518],[6.085199500000044],3.7875655764092036e-10,4.0631979205266586e-11,7.424147415406226e-22,3.7875655764092036e-10,1
our,5000,5000,101,5.813596238851425e-05,0.0001,0.0,2.0205943972913238e-18,4.06458494897199e-11,5.860510778730067e-05,1020.5520251689998,0.008069796723260365,4.6914539878642014e-07,8.275281455397002e-05,,[313],[3.7090734590001375],3.74956069247142e-10,3.999152838162202e-11,8.573206214281617e-22,3.74956069247142e-10,1
our,5000,5000,102,5.813596238851425e-05,0.0001,0.0,1.9872544157072865e-18,3.990815051050499e-11,5.860035357807744e-05,1032.9244019189996,0.007988019299650243,4.643911895631925e-07,8.112277927177292e-05,,[874],[11.112545583999918],3.7122970893339617e-10,3.9265704957219776e-11,8.106675224308335e-22,3.7122970893339617e-10,1
our,5000,5000,103,5.813596238851425e-05,0.0001,0.0,1.9945263291056958e-18,3.926889635010979e-11,5.8595692572850636e-05,1037.7770985439995,0.007907845083290706,4.5973018433638583e-07,7.953885842337913e-05,,[293],[3.5742225000001326],3.675766045682919e-10,3.863674157671569e-11,6.52097717408201e-22,3.675766045682919e-10,1
our,5000,5000,104,5.813596238851425e-05,0.0001,0.0,2.0156168484327882e-18,3.860219808441699e-11,5.859112026438933e-05,1044.5997747099996,0.007829196545046015,4.5515787587508083e-07,7.803147740971496e-05,,[481],[5.50979058300004],3.6399384408635716e-10,3.798077588897246e-11,7.258924244273091e-22,3.6399384408635716e-10,1
our,5000,5000,105,5.813596238851425e-05,0.0001,0.0,2.016558652391592e-18,3.79424275979325e-11,5.858663487429631e-05,1049.8330200019996,0.007752043094604309,4.506724857820577e-07,7.65540933981642e-05,,[313],[3.934087125000133],3.6047968264631394e-10,3.733162645632807e-11,7.060274378026067e-22,3.6047968264631394e-10,1
our,5000,5000,106,5.813596238851425e-05,0.0001,0.0,1.9662005545537846e-18,3.7425040183247195e-11,5.8582236862017334e-05,1058.1768548359994,0.007676392634918411,4.4627447350308454e-07,7.506852524316428e-05,,[560],[6.868148332999908],3.5703205956726174e-10,3.682256799799976e-11,6.419447016435769e-22,3.5703205956726174e-10,1
our,5000,5000,107,5.813596238851425e-05,0.0001,0.0,1.975076653565211e-18,3.6843529282842934e-11,5.857792028499946e-05,1066.8727235439994,0.007602142947796624,4.419578964852134e-07,7.368405935127138e-05,,[632],[7.286575459000005],3.5364913995759206e-10,3.625041832048788e-11,8.416417326172812e-22,3.5364913995759206e-10,1
our,5000,5000,108,5.813596238851425e-05,0.0001,0.0,2.0362217676187594e-18,3.6222265576755883e-11,5.8573683806273334e-05,1073.8717250439995,0.0075292710359528385,4.3772141775908396e-07,7.23221088341424e-05,,[483],[5.637469999999894],3.503286170387466e-10,3.563915578208932e-11,7.4528227851554455e-22,3.503286170387466e-10,1
our,5000,5000,109,5.813596238851425e-05,0.0001,0.0,2.0217271006072747e-18,3.570811712374682e-11,5.8569525742758025e-05,1078.5833337109996,0.007457747948616282,4.3356335424377546e-07,7.098859496460706e-05,,[286],[3.354096084000048],3.4706915138780993e-10,3.513328414429566e-11,7.5020861052163e-22,3.4706915138780993e-10,1
our,5000,5000,110,5.813596238851425e-05,0.0001,0.0,2.0257809044921138e-18,3.509953705449169e-11,5.856544270753074e-05,1086.4000080859994,0.007387515427135062,4.2948031901649273e-07,6.971262231515653e-05,,[531],[6.428012792000118],3.438692953662923e-10,3.4534501060225505e-11,6.87793287970552e-22,3.438692953662923e-10,1
our,5000,5000,111,5.813596238851425e-05,0.0001,0.0,1.9951521397149245e-18,3.460620656730626e-11,5.8561435565095964e-05,1094.8578775439994,0.007318588341899957,4.254731765817148e-07,6.842161946575148e-05,,[582],[7.12864658400008],3.4072718259030334e-10,3.4049112258478715e-11,7.5231562024171e-22,3.4072718259030334e-10,1
our,5000,5000,112,5.813596238851425e-05,0.0001,0.0,2.02624869272535e-18,3.414319426832044e-11,5.8557500572632466e-05,1099.6906065439994,0.007250902312429918,4.215381841182167e-07,6.719426232514412e-05,,[281],[3.4345366250001916],3.376414891120265e-10,3.35935535795879e-11,5.822598424100339e-22,3.376414891120265e-10,1
our,5000,5000,113,5.813596238851425e-05,0.0001,0.0,1.994301903051067e-18,3.3631823143317025e-11,5.855363480400756e-05,1107.3740497109993,0.007184407006149878,4.176724154933076e-07,6.601662617266579e-05,,[523],[6.3506213329999355],3.3461027312174185e-10,3.30904145600851e-11,6.031405801238389e-22,3.3461027312174185e-10,1
our,5000,5000,114,5.813596238851425e-05,0.0001,0.0,1.968337364343278e-18,3.311708794182785e-11,5.8549835486870095e-05,1112.3971342109994,0.007119054735689952,4.138730983558453e-07,6.488610229201725e-05,,[298],[3.6773337080001056],3.316323229910489e-10,3.258396561934933e-11,7.468847831947095e-22,3.316323229910489e-10,1
our,5000,5000,115,5.813596238851425e-05,0.0001,0.0,2.0259182779198313e-18,3.279122121961442e-11,5.854610341759858e-05,1123.1776537939993,0.007054859199602075,4.1014102908432993e-07,6.374175504476542e-05,,[812],[9.409797166999851],3.2870647500760045e-10,3.2263344733486916e-11,7.390337715111001e-22,3.2870647500760045e-10,1
our,5000,5000,116,5.813596238851425e-05,0.0001,0.0,2.044981750817471e-18,3.224545381738682e-11,5.854243731858587e-05,1128.1363416269992,0.006991798421693009,4.0647493007161807e-07,6.261900961302674e-05,,[298],[3.637129208000033],3.258312504400854e-10,3.172636315160438e-11,6.745356437872746e-22,3.258312504400854e-10,1
our,5000,5000,117,5.813596238851425e-05,0.0001,0.0,2.0010489578655065e-18,3.1667538650088164e-11,5.853883242294773e-05,1134.0717044609992,0.006929790406515675,4.0287003443348216e-07,6.157747786478714e-05,,[356],[4.628814417000058],3.230053569820693e-10,3.1157751322712987e-11,7.572819673954043e-22,3.230053569820693e-10,1
our,5000,5000,118,5.813596238851425e-05,0.0001,0.0,2.0150731682203963e-18,3.1092522004489854e-11,5.853529029875246e-05,1140.6421434189992,0.006868862126501976,3.993279102382089e-07,6.050896556462073e-05,,[452],[5.210527458999877],3.2022725355261804e-10,3.059199135481845e-11,7.9840988572383685e-22,3.2022725355261804e-10,1
our,5000,5000,119,5.813596238851425e-05,0.0001,0.0,2.0107074588419875e-18,3.0897444017369606e-11,5.853180859854942e-05,1149.7464930859992,0.006808973203019932,3.958462100351682e-07,5.94803610825338e-05,,[673],[7.791268875000014],3.174957757649612e-10,3.0400053753403034e-11,7.760847219435353e-22,3.174957757649612e-10,1
our,5000,5000,120,5.813596238851425e-05,0.0001,0.0,2.001060486584965e-18,3.0566673983149016e-11,5.8528382724376245e-05,1156.7342282949992,0.006750044546257046,3.924203358619954e-07,5.853012669862563e-05,,[456],[5.681177333000051],3.1481019998767877e-10,3.0074608489559585e-11,7.10075029812028e-22,3.1481019998767877e-10,1
our,5000,5000,121,5.813596238851425e-05,0.0001,0.0,2.0538877670651457e-18,3.010757578194533e-11,5.852501609413763e-05,1167.0405592539992,0.006692134947786585,3.890537056233827e-07,5.7521326951180824e-05,,[734],[8.950463749999926],3.12169033359352e-10,2.962290089889815e-11,8.749909724394916e-22,3.12169033359352e-10,1
our,5000,5000,122,5.813596238851425e-05,0.0001,0.0,2.0134449129303107e-18,2.9852954104646185e-11,5.852170476115618e-05,1172.2630054619992,0.00663517652058588,3.857423726419336e-07,5.6579787626590374e-05,,[336],[3.8666094580000845],3.0957141605193793e-10,2.9372378147814785e-11,8.215444042809609e-22,3.0957141605193793e-10,1
our,5000,5000,123,5.813596238851425e-05,0.0001,0.0,2.010871142217127e-18,2.9232420760166536e-11,5.851844702322499e-05,1178.2253212949993,0.00657913998489691,3.82484634710737e-07,5.5667174162003254e-05,,[398],[4.624294040999985],3.070161427733217e-10,2.876183421358659e-11,6.826880064231865e-22,3.070161427733217e-10,1
our,5000,5000,124,5.813596238851425e-05,0.0001,0.0,1.9439429754695535e-18,2.8850774539102573e-11,5.851524247243102e-05,1188.9116024199993,0.006524018324184548,3.7928008391677063e-07,5.476137794112201e-05,,[768],[9.268885375000082],3.045021673070069e-10,2.8386331773041496e-11,8.280069419336435e-22,3.045021673070069e-10,1
our,5000,5000,125,5.813596238851425e-05,0.0001,0.0,2.0036267874905428e-18,2.843463865675316e-11,5.851208703140636e-05,1194.9809988359993,0.006469741403410884,3.7612464289210856e-07,5.392511235254179e-05,,[383],[4.708661416000041],3.0202863029181576e-10,2.7976894889361728e-11,7.78249320803384e-22,3.0202863029181576e-10,1
our,5000,5000,126,5.813596238851425e-05,0.0001,0.0,1.9968807640230236e-18,2.8014526440620178e-11,5.8508983531992275e-05,1202.1928960029993,0.006416357933238963,3.730211434780254e-07,5.304031306245116e-05,,[471],[5.879267667000022],2.995943525306669e-10,2.756354568333277e-11,7.689493253338792e-22,2.995943525306669e-10,1
our,5000,5000,127,5.813596238851425e-05,0.0001,0.0,1.97155515864714e-18,2.7837912921004172e-11,5.8505931700545514e-05,1211.9578947109994,0.00636386320671554,3.699693120312643e-07,5.216004897935613e-05,,[708],[8.39903104200016],2.9719841036241995e-10,2.738977530650529e-11,7.1477767762705715e-22,2.9719841036241995e-10,1
our,5000,5000,128,5.813596238851425e-05,0.0001,0.0,2.0136212537105554e-18,2.760377971897931e-11,5.8502926588817606e-05,1217.3442255859993,0.006312172108736884,3.6696420030335616e-07,5.136422308919737e-05,,[349],[4.028697749999992],2.9483985952285594e-10,2.7159411205092537e-11,7.764910381935127e-22,2.9483985952285594e-10,1
our,5000,5000,129,5.813596238851425e-05,0.0001,0.0,1.97087267507116e-18,2.722701895458439e-11,5.849996502012286e-05,1223.3701648779993,0.00626122999695157,3.6400263160861365e-07,5.062257338949236e-05,,[383],[4.715577124999982],2.925178458557283e-10,2.678871557462744e-11,8.067509730265351e-22,2.925178458557283e-10,1
our,5000,5000,130,5.813596238851425e-05,0.0001,0.0,2.010970473214966e-18,2.678087853114807e-11,5.84970540190052e-05,1234.0821854609992,0.006211157700939463,3.6109163049094723e-07,4.9760732620354496e-05,,[756],[9.40892566599996],2.9023165228198694e-10,2.6349757166080587e-11,7.79177828840031e-22,2.9023165228198694e-10,1
our,5000,5000,131,5.813596238851425e-05,0.0001,0.0,1.9925957616429378e-18,2.65402275554309e-11,5.849418337391018e-05,1238.9194801269994,0.0061617795711712805,3.5822098539592905e-07,4.907332759160028e-05,,[324],[3.5504362500000752],2.879803222339653e-10,2.6112980214773606e-11,6.333429876661469e-22,2.879803222339653e-10,1
our,5000,5000,132,5.813596238851425e-05,0.0001,0.0,1.9779270677880147e-18,2.6175965480223357e-11,5.8491358557765096e-05,1245.0362879599993,0.006113189747780985,3.5539616925084626e-07,4.829225714676317e-05,,[410],[4.799029582999992],2.8576304277666504e-10,2.5754582068298765e-11,7.467151167760387e-22,2.8576304277666504e-10,1
our,5000,5000,133,5.813596238851425e-05,0.0001,0.0,2.0027032769693676e-18,2.581819015412596e-11,5.8488577993914476e-05,1255.3091093349994,0.006065361110627993,3.52615605400226e-07,4.753802816657448e-05,,[759],[8.942370832999814],2.8357963837890386e-10,2.5402566246572937e-11,8.883200595750443e-22,2.8357963837890386e-10,1
our,5000,5000,134,5.813596238851425e-05,0.0001,0.0,1.9706333450957686e-18,2.544232792499303e-11,5.8485836690189496e-05,1260.7642211689995,0.006018207789132091,3.498743016752467e-07,4.6869043820223025e-05,,[325],[3.961897958999998],2.8142931359900686e-10,2.503275468665583e-11,6.416014061991183e-22,2.8142931359900686e-10,1
our,5000,5000,135,5.813596238851425e-05,0.0001,0.0,2.0191182456142568e-18,2.5214114887391076e-11,5.8483136532766256e-05,1266.6595164599994,0.005971762227515753,3.471741442520059e-07,4.616771471602669e-05,,[376],[4.468706333],2.7931067443288027e-10,2.4808215446244014e-11,8.083558298431182e-22,2.7931067443288027e-10,1
our,5000,5000,136,5.813596238851425e-05,0.0001,0.0,2.0215035246343995e-18,2.5137513340555873e-11,5.8480477536932715e-05,1273.2197133349994,0.005926024688748089,3.4451514841846577e-07,4.546602646816643e-05,,[425],[5.115071124999986],2.772235619594935e-10,2.473284703906849e-11,7.536667418338447e-22,2.772235619594935e-10,1
our,5000,5000,137,5.813596238851425e-05,0.0001,0.0,2.0543936755135146e-18,2.476647461991352e-11,5.847785806333325e-05,1285.1110363349992,0.00588096697417966,3.418956748190032e-07,4.479227444420715e-05,,[763],[10.358355917000154],2.7516710255594265e-10,2.4367781338301126e-11,7.095468658997848e-22,2.7516710255594265e-10,1
our,5000,5000,138,5.813596238851425e-05,0.0001,0.0,1.9879026684796948e-18,2.4332908069319083e-11,5.847527227197739e-05,1291.0440970439993,0.005836488629801647,3.3930988346313965e-07,4.421829802765764e-05,,[327],[4.517328333000023],2.7314081515031036e-10,2.394119438708475e-11,7.679601184349977e-22,2.7314081515031036e-10,1
our,5000,5000,139,5.813596238851425e-05,0.0001,0.0,1.9786697140642325e-18,2.426027197399447e-11,5.847272862942541e-05,1297.8889158359993,0.0057927352893996885,3.367662409111595e-07,4.3499456319746005e-05,,[375],[5.491197499999998],2.7114341365110367e-10,2.38697275951694e-11,7.188326077079541e-22,2.7114341365110367e-10,1
our,5000,5000,140,5.813596238851425e-05,0.0001,0.0,2.0220851815507146e-18,2.3844419613239407e-11,5.847021994645748e-05,1303.8497875029993,0.005749583290793972,3.3425755794322837e-07,4.290347016008239e-05,,[388],[4.663938832999975],2.6917461664568823e-10,2.3460569668923895e-11,7.725589100892026e-22,2.6917461664568823e-10,1
our,5000,5000,141,5.813596238851425e-05,0.0001,0.0,2.0056048102540768e-18,2.353159745799448e-11,5.8467745863297246e-05,1314.4550799199994,0.005707026445451014,3.3178347478299633e-07,4.231356000537736e-05,,[781],[9.312633541999958],2.6723361885477404e-10,2.3152783357235618e-11,7.861276793513413e-22,2.6723361885477404e-10,1
our,5000,5000,142,5.813596238851425e-05,0.0001,0.0,2.0459159617447716e-18,2.360693713043351e-11,5.846530960810968e-05,1319.5719864199996,0.005665120281220286,3.293472195954318e-07,4.16683617880652e-05,,[330],[3.834921708000138],2.6532018613498493e-10,2.3226910203800103e-11,8.494667954039871e-22,2.6532018613498493e-10,1
our,5000,5000,143,5.813596238851425e-05,0.0001,0.0,1.9629754484986826e-18,2.315359678685832e-11,5.846290526972536e-05,1324.5292725029997,0.005623763119739911,3.26942881211113e-07,4.112418800883736e-05,,[333],[3.6857399170000917],2.6343334563871687e-10,2.278086778017683e-11,6.036073352168522e-22,2.6343334563871687e-10,1
our,5000,5000,144,5.813596238851425e-05,0.0001,0.0,2.0396657708447194e-18,2.2881924448484286e-11,5.846053623299281e-05,1334.2631373359998,0.005583013183982054,3.2457384447855987e-07,4.052204935117956e-05,,[742],[8.429835583999875],2.6157281777736513e-10,2.2513568851332086e-11,6.159546932471919e-22,2.6157281777736513e-10,1
our,5000,5000,145,5.813596238851425e-05,0.0001,0.0,1.9927850471971843e-18,2.265811620373e-11,5.845819698812808e-05,1339.7001161279998,0.005542775699839363,3.2223459961383197e-07,4.00140849787096e-05,,[333],[4.137216624999837],2.5973780780366057e-10,2.229336349495503e-11,6.6701939352364435e-22,2.5973780780366057e-10,1
our,5000,5000,146,5.813596238851425e-05,0.0001,0.0,1.9671242720651573e-18,2.2562144388634517e-11,5.8455895541699725e-05,1346.672872878,0.005503188388753386,3.199331531854752e-07,3.936909701173545e-05,,[442],[5.645447040999898],2.579282354269967e-10,2.219893664411021e-11,6.959281558400754e-22,2.579282354269967e-10,1
our,5000,5000,147,5.813596238851425e-05,0.0001,0.0,1.9661939685777984e-18,2.223983904076651e-11,5.8453621061983855e-05,1356.850303712,0.005464064933624699,3.176586734696051e-07,3.890932975695543e-05,,[750],[8.877299791999803],2.561433089947287e-10,2.1881819801218983e-11,5.820125357241736e-22,2.561433089947287e-10,1
our,5000,5000,148,5.813596238851425e-05,0.0001,0.0,1.983554249806859e-18,2.2184267408220646e-11,5.8451378186389316e-05,1362.0546265449998,0.005425485102786947,3.1541579787506635e-07,3.8370173717046424e-05,,[335],[3.830257207999921],2.5438245715813545e-10,2.182714276658761e-11,8.601664514974763e-22,2.5438245715813545e-10,1
our,5000,5000,149,5.813596238851425e-05,0.0001,0.0,2.0025738696394193e-18,2.193924293380281e-11,5.844916690902359e-05,1367.3765740869999,0.005387448794882617,3.132045205093422e-07,3.783105607318349e-05,,[336],[4.077258291999897],2.5264524863677925e-10,2.158606272161644e-11,7.961456383715073e-22,2.5264524863677925e-10,1
our,5000,5000,150,5.813596238851425e-05,0.0001,0.0,2.03644420934012e-18,2.1589310029843706e-11,5.844698474514053e-05,1377.5287241279998,0.005349913269651614,3.110223566262795e-07,3.7334388126682024e-05,,[751],[8.881866166000009],2.5093120907295924e-10,2.1241763073902515e-11,7.492727192912445e-22,2.5093120907295924e-10,1
our,5000,5000,151,5.813596238851425e-05,0.0001,0.0,1.9771313489168746e-18,2.1369536045339482e-11,5.8444829753999374e-05,1383.0206309619998,0.005312845144301703,3.0886736548512437e-07,3.687086939646282e-05,,[341],[4.160940916999834],2.492398632490684e-10,2.1025527033834864e-11,7.33618163351949e-22,2.492398632490684e-10,1
our,5000,5000,152,5.813596238851425e-05,0.0001,0.0,1.9673695433194957e-18,2.1231759540576775e-11,5.844270478991418e-05,1393.2434011279997,0.0052762935160515,3.067424013999316e-07,3.635846137523121e-05,,[758],[8.899031334000028],2.4757084590860744e-10,2.0889968469560493e-11,8.545410716589118e-22,2.4757084590860744e-10,1
our,5000,5000,153,5.813596238851425e-05,0.0001,0.0,2.0083370738657628e-18,2.1185636065884426e-11,5.8440608816196306e-05,1398.7092810869997,0.0052402405527605745,3.046464276820559e-07,3.586373569481746e-05,,[336],[4.17505462500003],2.4592384116659294e-10,2.084458749535587e-11,6.503939456209893e-22,2.4592384116659294e-10,1
our,5000,5000,154,5.813596238851425e-05,0.0001,0.0,2.015235607641989e-18,2.080678981435021e-11,5.8438539149364184e-05,1404.0458906289996,0.0052046400957097266,3.025767608499339e-07,3.541487458885652e-05,,[351],[4.068280417000096],2.4429846914523936e-10,2.0471839950140122e-11,7.58887380286826e-22,2.4429846914523936e-10,1
our,5000,5000,155,5.813596238851425e-05,0.0001,0.0,1.9614415903854315e-18,2.0598222653704016e-11,5.843649555729618e-05,1414.4499298369997,0.0051694881521615116,3.0053316878193165e-07,3.4969937608792286e-05,,[769],[9.085613375000094],2.426941583301479e-10,2.026663032531567e-11,7.475623995385304e-22,2.426941583301479e-10,1
our,5000,5000,156,5.813596238851425e-05,0.0001,0.0,1.9829291129865604e-18,2.044435480889375e-11,5.8434479714859826e-05,1421.5056577949997,0.005134813531607644,2.9851732634557604e-07,3.449629237911949e-05,,[446],[5.757097250000015],2.4111046549347906e-10,2.0115239461057687e-11,6.91877023107981e-22,2.4111046549347906e-10,1
our,5000,5000,157,5.813596238851425e-05,0.0001,0.0,1.995038041528475e-18,2.0340355347217062e-11,5.8432489763957e-05,1431.8026845449997,0.005100584272796643,2.9652737544275294e-07,3.405439583843951e-05,,[772],[8.997469791000185],2.3954693282286364e-10,2.0012914193520377e-11,7.930079641597021e-22,2.3954693282286364e-10,1
our,5000,5000,158,5.813596238851425e-05,0.0001,0.0,2.0223542965627057e-18,2.0091923491341523e-11,5.8430523958066056e-05,1437.4607222949996,0.005066770333710041,2.9456156955180675e-07,3.364234347855503e-05,,[339],[4.366250541999989],2.380032029651065e-10,1.9768481619472235e-11,6.4773631250577905e-22,2.380032029651065e-10,1
our,5000,5000,159,5.813596238851425e-05,0.0001,0.0,1.961973928104468e-18,1.9792923802238798e-11,5.842858272142439e-05,1446.6065569609996,0.005033379011679523,2.9262033291013777e-07,3.322298877658784e-05,,[670],[7.795623041999988],2.3647892409055644e-10,1.947429525843008e-11,7.054293876526011e-22,2.3647892409055644e-10,1
our,5000,5000,160,5.813596238851425e-05,0.0001,0.0,1.9558921979936893e-18,1.967720959200353e-11,5.842666642961808e-05,1457.4646875439994,0.005000416767182715,2.9070404110383033e-07,3.279716394018888e-05,,[788],[9.57394608300001],2.3497370716444523e-10,1.9360443827573625e-11,7.655000228090005e-22,2.3497370716444523e-10,1
our,5000,5000,161,5.813596238851425e-05,0.0001,0.0,2.0208861294840004e-18,1.95623509068546e-11,5.8424774953920366e-05,1464.4752561689993,0.004967881385983144,2.8881256540611613e-07,3.2373500206326266e-05,,[459],[5.7068557499999315],2.3348720642889407e-10,1.924743414947178e-11,7.835993074742603e-22,2.3348720642889407e-10,1
our,5000,5000,162,5.813596238851425e-05,0.0001,0.0,1.9877447638626588e-18,1.9355900928112212e-11,5.842290509799224e-05,1475.2446979189992,0.004935717887671524,2.869427094779887e-07,3.2004503733256436e-05,,[786],[9.461206625000159],2.3201912717600561e-10,1.9044307623936877e-11,8.247331240418117e-22,2.3201912717600561e-10,1
our,5000,5000,163,5.813596238851425e-05,0.0001,0.0,1.9906065712408723e-18,1.929169471963211e-11,5.842105901333797e-05,1481.1017376279992,0.004903963280395318,2.8509662482371716e-07,3.1598645277483815e-05,,[359],[4.55514762499979],2.3056888627247733e-10,1.8981135013671768e-11,6.306282216187671e-22,2.3056888627247733e-10,1
