algo,m,n,iter,opt,eta,row_resid,col_resid,cost,time,rel_err,abs_err,rel_conv,grad_norm,cg_iter,cg_time,kkt_err,Delta_p,Delta_d,Delta_c,newton_iter
PINS,5000,5000,0,0.00045949154617637954,0.001,1.8820401196685e-18,3.2524927812438965e-17,0.49988031394633226,0.0,1086.8988266618712,0.4994208224001559,1.0,,[],[],0.00017311897213514256,3.2001338145247454e-17,0.0,0.00017311897213514256,0
PINS,5000,5000,1,0.00045949154617637954,0.001,1.3845911809515523e-05,9.073280765767748e-06,0.001219866316552351,5.984723375000158,1.654817758244665,0.0007603747703759714,0.9975596832231258,,[102],[0.33965408299991395],0.0007037108296233256,1.3623885623990294e-05,0.0007037108296233256,2.3862972255005786e-06,1
PINS,5000,5000,2,0.00045949154617637954,0.001,3.8520098777998665e-07,4.846823078392634e-07,0.0007361735169762485,14.150098375000198,0.6021481202478148,0.00027668197079986896,0.3965129563894673,,"[103, 270]","[0.3409489589998884, 0.8969214159997136]",7.211422205247993e-05,4.76879841690265e-07,7.211422205247993e-05,4.048961652798778e-07,2
PINS,5000,5000,3,0.00045949154617637954,0.001,1.4572815149608177e-06,1.2187135300784111e-06,0.0006092578327426149,20.545025959000213,0.3259391556003651,0.00014976628656623533,0.17239914409706805,,"[99, 229]","[0.3276034999998956, 0.7575225000000501]",5.6866247077520865e-05,1.433913270207098e-06,5.6866247077520865e-05,3.6538542108602337e-07,2
PINS,5000,5000,4,0.00045949154617637954,0.001,1.759584703442387e-06,1.5815625504782108e-06,0.0005553182437183294,26.398809501000414,0.20854942455277742,9.58266975419499e-05,0.08853327134338637,,"[102, 227]","[0.3374478750001799, 0.7505367920002755]",5.158583391845554e-05,1.7313688744534024e-06,5.158583391845554e-05,3.549584667406057e-07,2
PINS,5000,5000,5,0.00045949154617637954,0.001,9.345713194257736e-09,8.745400663634914e-09,0.0005188083890384338,35.73943495900039,0.1290923486093583,5.931684286205425e-05,0.06574582249527951,,"[107, 227, 652]","[0.35669804200006183, 0.7516452499999104, 2.1586630830001923]",4.906507557163245e-05,9.195849965307526e-09,4.906507557163245e-05,3.5092095464608914e-07,3
PINS,5000,5000,6,0.00045949154617637954,0.001,1.580449396699787e-08,1.3065036739377177e-08,0.0005016033011215853,44.65837795900052,0.09164859570461142,4.21117549452058e-05,0.03316270183821928,,"[110, 229, 655]","[0.36529037500031336, 0.7591776669996761, 2.1672075829997084]",4.766651174233072e-05,1.5551060927850714e-08,4.766651174233072e-05,3.490570756225327e-07,3
PINS,5000,5000,7,0.00045949154617637954,0.001,1.9719167666691235e-08,1.6540677288041156e-08,0.0004907798995168696,53.4559984170005,0.06809342544134599,3.128835334049009e-05,0.02157761238914213,,"[112, 229, 659]","[0.37154599999985294, 0.758722250000119, 2.1891758339997978]",4.6808141104065474e-05,1.9402960858573406e-08,4.6808141104065474e-05,3.4806279060581323e-07,3
PINS,5000,5000,8,0.00045949154617637954,0.001,2.937376385286738e-08,2.5743669237275047e-08,0.00048358457512928015,61.675103251000564,0.052434107119899674,2.409302895290061e-05,0.014661000572094848,,"[113, 232, 574]","[0.34527283299985356, 0.7150368749998961, 1.7513524169999073]",4.624549729225781e-05,2.8902740721094362e-08,4.624549729225781e-05,3.4749055965308364e-07,3
PINS,5000,5000,9,0.00045949154617637954,0.001,4.493365282954339e-08,4.0852132686161244e-08,0.00047859324532394066,69.32564758400031,0.0415713832093633,1.9101699147561126e-05,0.010321524014708528,,"[117, 231, 573]","[0.316779624999981, 0.6261555830001271, 1.5945452500000101]",4.585874288539805e-05,4.421311902312393e-08,4.585874288539805e-05,3.471402142682783e-07,3
